date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2018-07-10,0.0018343791397860223,111.254,111.256,,,,,,,,,,,,,,,,,,
2018-07-11,0.0018910100240873257,111.222,111.523,,,,,,,,,,,,,,,,,,
2018-07-12,0.0018585676923140787,112.512,112.408,,,,,,,,,,,,,,,,,,
2018-07-13,0.002156047748097985,112.592,112.398,,,,,,,,,,,,,,,,,,
2018-07-16,0.0021349866842953783,112.32,112.28,,,,,,,,,,,,,,,,,,
2018-07-17,0.0020668361672323767,112.602,112.79,,,,,,,,,,,,,,,,,,
2018-07-18,0.0020278134206504514,112.954,112.807,,,,,,,,,,,,,,,,,,
2018-07-19,0.002045419112094166,112.963,112.965,,,,,,,,,,,,,,,,,,
2018-07-20,0.0020146936930447584,112.25,111.751,49.0,-0.0033195347444190094,111.878,111.891,111.824,111.815,58.0,-0.004303232274177853,111.768,111.759,111.817,111.826,126.0,-0.005153568655811662,111.673,111.686,111.654,111.669
2018-07-23,0.002005423441036105,111.095,111.362,,,,,,,,,,,,,,,,,,
2018-07-24,0.0022125121121882546,111.093,111.275,,,,,,,,,,,,,,,,,,
2018-07-25,0.0021818250805161372,111.038,111.019,,,,,,,,,,,,,,,,,,
2018-07-26,0.002135599901911043,110.868,111.187,,,,,,,,,,,,,,,,,,
2018-07-27,0.0021582315415674532,111.161,110.947,,,,,,,,,,,,,,,,,,
2018-07-30,0.002122084731020769,111.082,110.99,,,,,,,,,,,,,,,,,,
2018-07-31,0.0020383811179414224,111.518,111.905,84.0,0.003187225159056223,111.874,111.797,111.815,111.794,,,,,,,,,,,,
2018-08-01,0.002000890260172132,111.875,111.702,,,,,,,,,,,,,,,,,,
2018-08-02,0.002139128158938948,111.451,111.465,,,,,,,,,,,,,,,,,,
2018-08-03,0.0021118155392298036,111.541,111.13,114.0,-0.003232732406468233,111.181,111.183,111.224,111.176,,,,,,,,,,,,
2018-08-06,0.0020695089536428538,111.479,111.431,,,,,,,,,,,,,,,,,,
2018-08-07,0.002036148749935959,111.132,111.194,,,,,,,,,,,,,,,,,,
2018-08-08,0.0019974277420083267,111.122,110.944,,,,,,,,,,,,,,,,,,
2018-08-09,0.001960511994422547,111.139,110.922,,,,,,,,,,,,,,,,,,
2018-08-10,0.0020132233609708745,110.877,110.655,,,,,,,,,,,,,,,,,,
2018-08-13,0.0019799775736994815,110.599,110.639,,,,,,,,,,,,,,,,,,
2018-08-14,0.0020171064904661398,110.848,110.933,,,,,,,,,,,,,,,,,,
2018-08-15,0.002066125387171198,111.019,110.625,128.0,-0.003229883717301692,110.661,110.654,110.674,110.578,137.0,-0.004332957970199746,110.539,110.57,110.556,110.546,179.0,-0.005210861556752,110.442,110.476,,
2018-08-16,0.002096069529554492,110.821,110.89,,,,,,,,,,,,,,,,,,
2018-08-17,0.00211483620978641,110.47,110.522,,,,,,,,,,,,,,,,,,
2018-08-20,0.0020721375728497103,110.578,110.374,,,,,,,,,,,,,,,,,,
2018-08-21,0.0020350764335656524,110.322,110.488,,,,,,,,,,,,,,,,,,
2018-08-22,0.0020714904216642223,110.268,110.542,,,,,,,,,,,,,,,,,,
2018-08-23,0.002061551098744855,110.823,111.153,131.0,0.003189191892277767,111.177,111.194,111.168,111.202,159.0,0.004151158333598298,111.284,111.269,111.277,111.229,,,,,,
2018-08-24,0.0020777637433219073,111.302,111.202,,,,,,,,,,,,,,,,,,
