date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2016-04-12,0.002937051216655032,1.43062,1.42444,115.0,-0.004926066558454436,1.42359,1.42294,1.42355,1.42035,124.0,-0.006156109273015391,1.42184,1.42072,1.42047,1.42078,127.0,-0.00735950002405166,1.42013,1.42058,1.42079,1.42054
2016-04-13,0.0029689502880092204,1.42312,1.42153,,,,,,,,,,,,,,,,,,
2016-04-14,0.0029315508039664106,1.41457,1.4146,,,,,,,,,,,,,,,,,,
2016-04-15,0.002952852114979843,1.4189,1.42155,,,,,,,,,,,,,,,,,,
2016-04-18,0.0029127139562527306,1.41756,1.42749,144.0,0.004645082462192629,1.42416,1.42534,1.4246,1.42425,172.0,0.006006361994292387,1.4261,1.42656,1.42772,,,,,,,
2016-04-19,0.002860314088379072,1.43776,1.4391,,,,,,,,,,,,,,,,,,
2016-04-20,0.0029441652733536603,1.43783,1.43725,,,,,,,,,,,,,,,,,,
2016-04-21,0.0029380674996871887,1.43981,1.4337,115.0,-0.0045316824909978825,1.4333,1.43296,1.43387,1.43433,,,,,,,,,,,,
2016-04-22,0.0029145268327831673,1.43868,1.43869,,,,,,,,,,,,,,,,,,
2016-04-25,0.0028753592212510774,1.45134,1.44902,,,,,,,,,,,,,,,,,,
2016-04-26,0.0028288153332743675,1.45465,1.46083,41.0,0.004383189043122597,1.46104,1.46087,1.46117,1.46093,84.0,0.005744305779198873,1.46303,1.46292,1.46301,1.46231,,,,,,
2016-04-27,0.002819221185504692,1.4591,1.45525,,,,,,,,,,,,,,,,,,
2016-04-28,0.002823758059386344,1.45558,1.45812,,,,,,,,,,,,,,,,,,
2016-04-29,0.00279950331316264,1.46141,1.46252,,,,,,,,,,,,,,,,,,
2016-05-02,0.002841333551687429,1.466,1.46647,,,,,,,,,,,,,,,,,,
2016-05-03,0.002772342728288972,1.46284,1.4543,135.0,-0.004473912537538837,1.45631,1.45719,1.45781,1.45606,180.0,-0.005600680961583694,1.45467,,,,,,,,,
2016-05-04,0.002762663593165601,1.45102,1.44741,,,,,,,,,,,,,,,,,,
2016-05-05,0.002872577068678976,1.44991,1.44885,,,,,,,,,,,,,,,,,,
2016-05-06,0.0028338024189871512,1.44854,1.44375,46.0,-0.004289357915884432,1.44234,1.44328,1.44472,1.44552,,,,,,,,,,,,
2016-05-09,0.002803459418432782,1.44139,1.44083,,,,,,,,,,,,,,,,,,
2016-05-10,0.0027464189259485614,1.44279,1.44517,,,,,,,,,,,,,,,,,,
2016-05-11,0.0027137843060732274,1.4444,1.44819,,,,,,,,,,,,,,,,,,
2016-05-12,0.0026935583412272877,1.44404,1.44472,84.0,0.004932277667862935,1.45118,1.45138,1.4523,1.4518,86.0,0.005545383688962813,1.45207,1.45295,1.45223,1.45242,,,,,,
2016-05-13,0.0026605438433344067,1.44096,1.43709,123.0,-0.004102897946886326,1.43506,1.43495,1.43514,1.43596,,,,,,,,,,,,
2016-05-16,0.0026269488889604825,1.43721,1.44098,,,,,,,,,,,,,,,,,,
2016-05-17,0.002595923216391185,1.44785,1.4483,,,,,,,,,,,,,,,,,,
2016-05-18,0.0026603290434851355,1.45509,1.46118,165.0,0.004121822315325942,1.4611,1.46022,1.4606,1.46165,,,,,,,,,,,,
2016-05-19,0.0026396040311034113,1.46151,1.46055,,,,,,,,,,,,,,,,,,
2016-05-20,0.002733211803193786,1.45707,1.45109,,,,,,,,,,,,,,,,,,
2016-05-23,0.00269893189869042,1.44772,1.4446,,,,,,,,,,,,,,,,,,
2016-05-24,0.002684156071427252,1.45973,1.46218,,,,,,,,,,,,,,,,,,
2016-05-25,0.0026470962629729844,1.46901,1.46935,,,,,,,,,,,,,,,,,,
2016-05-26,0.0027019065202250605,1.47028,1.46659,,,,,,,,,,,,,,,,,,
2016-05-27,0.002718401488969975,1.46508,1.4644,,,,,,,,,,,,,,,,,,
2016-05-30,0.0026941028638893835,1.46175,1.46301,,,,,,,,,,,,,,,,,,
2016-05-31,0.0026314666515779273,1.46433,1.45177,157.0,-0.0041950015840124385,1.4582,1.45781,1.45615,1.45645,162.0,-0.005601833528088566,1.45615,1.45704,1.45599,1.45547,175.0,-0.0067218506859213455,1.45452,1.45484,1.45521,
2016-06-01,0.002627725800589376,1.44364,1.43937,,,,,,,,,,,,,,,,,,
2016-06-02,0.002833157237970489,1.44509,1.44173,,,,,,,,,,,,,,,,,,
