date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2021-11-12,0.00224085479730421,0.92277,0.92079,,,,,,,,,,,,,,,,,,
2021-11-15,0.002252645245192521,0.92036,0.9234,,,,,,,,,,,,,,,,,,
2021-11-16,0.002196360089788214,0.92701,0.93067,,,,,,,,,,,,,,,,,,
2021-11-17,0.0022337828257737997,0.93175,0.92839,178.0,-0.0034510782575926926,0.92854,0.92874,,,,,,,,,,,,,,
2021-11-18,0.002385280513218099,0.9275,0.92544,,,,,,,,,,,,,,,,,,
2021-11-19,0.002387118935580677,0.9262,0.92829,,,,,,,,,,,,,,,,,,
2021-11-22,0.0023542325578620126,0.92793,0.93183,109.0,0.0035499940464244093,0.93123,0.93121,0.93148,0.93133,,,,,,,,,,,,
2021-11-23,0.0022884431637207074,0.93336,0.93319,,,,,,,,,,,,,,,,,,
2021-11-24,0.0022954243843945296,0.93522,0.93514,,,,,,,,,,,,,,,,,,
2021-11-25,0.002261740731444,0.93367,0.93574,,,,,,,,,,,,,,,,,,
2021-11-26,0.0022272650546935895,0.92573,0.9227,111.0,-0.0034627197444590564,0.92253,0.92227,0.9222,0.92221,,,,,,,,,,,,
2021-11-29,0.0021947842832259587,0.92599,0.92452,,,,,,,,,,,,,,,,,,
2021-11-30,0.0025057650633191065,0.91757,0.92018,107.0,0.0038723059209683545,0.92113,0.92107,0.92327,0.92561,111.0,0.005477738702034349,0.92261,0.92327,0.92426,0.92345,113.0,0.007448460060569114,0.92443,0.92318,0.92563,0.92229
2021-12-01,0.002496000545720671,0.91923,0.91912,,,,,,,,,,,,,,,,,,
2021-12-02,0.002468342137342501,0.9189,0.92074,,,,,,,,,,,,,,,,,,
2021-12-03,0.002425635349424515,0.91991,0.91807,,,,,,,,,,,,,,,,,,
2021-12-06,0.0023847128129160255,0.92226,0.92633,110.0,0.0036474072981485194,0.92563,0.92563,0.92601,0.92581,,,,,,,,,,,,
2021-12-07,0.002424958580175894,0.92666,0.92647,,,,,,,,,,,,,,,,,,
2021-12-08,0.0024282462846613173,0.92282,0.92073,,,,,,,,,,,,,,,,,,
2021-12-09,0.002388616403043191,0.92317,0.92492,,,,,,,,,,,,,,,,,,
2021-12-10,0.0023810403104085505,0.92303,0.92027,,,,,,,,,,,,,,,,,,
2021-12-13,0.0023817875292058968,0.92288,0.92173,,,,,,,,,,,,,,,,,,
2021-12-14,0.00234800606490037,0.91987,0.92292,100.0,0.003602708095228409,0.92319,0.92343,0.92353,0.9237,153.0,0.004782700329445719,0.92428,0.92429,0.92378,0.92375,,,,,,
2021-12-15,0.0023160205452778565,0.9244,0.92658,,,,,,,,,,,,,,,,,,
2021-12-16,0.0022826675564639617,0.92044,0.92067,,,,,,,,,,,,,,,,,,
2021-12-17,0.0022496633631130924,0.92059,0.92347,,,,,,,,,,,,,,,,,,
2021-12-20,0.002350063391218657,0.92179,0.9213,,,,,,,,,,,,,,,,,,
2021-12-21,0.00233482969444778,0.9226,0.92509,,,,,,,,,,,,,,,,,,
2021-12-22,0.00230960834630608,0.92188,0.9198,,,,,,,,,,,,,,,,,,
2021-12-23,0.002291456986125706,0.91995,0.9175,,,,,,,,,,,,,,,,,,
2021-12-24,0.002336983181604705,0.9184,0.91888,,,,,,,,,,,,,,,,,,
2021-12-27,0.002314578628732874,0.91908,0.91779,,,,,,,,,,,,,,,,,,
2021-12-28,0.002263308443289562,0.91634,0.91708,,,,,,,,,,,,,,,,,,
2021-12-29,0.0022449901430879157,0.91693,0.91467,71.0,-0.0034412912024861086,0.91378,0.91378,0.91359,0.91375,102.0,-0.004514334917005097,0.9128,0.91294,0.91298,0.91329,,,,,,
2021-12-30,0.0022109120465825284,0.91661,0.91429,54.0,-0.0033220806651169856,0.91357,0.9135,0.9136,0.91344,,,,,,,,,,,,
2021-12-31,0.0021876845340727366,0.91157,0.91112,,,,,,,,,,,,,,,,,,
2022-01-03,0.0021658253022040596,0.91473,0.91917,49.0,0.0032524968097751594,0.91771,0.91803,0.91809,0.91834,85.0,0.004613656074090598,0.91896,0.91916,0.91974,0.91932,89.0,0.005462081643013023,0.91974,0.91974,0.91986,0.91918
2022-01-04,0.0021486609325866283,0.91728,0.91549,101.0,-0.003243086720399719,0.91431,0.91433,0.91438,0.91406,,,,,,,,,,,,
2022-01-05,0.002162695028121808,0.91571,0.9162,,,,,,,,,,,,,,,,,,
2022-01-06,0.0021401789853657807,0.91849,0.92049,,,,,,,,,,,,,,,,,,
2022-01-07,0.002115721684289848,0.92255,0.91884,125.0,-0.0031919078648186294,0.91961,0.91973,0.91988,0.92011,,,,,,,,,,,,
2022-01-10,0.0021335663363970542,0.92532,0.92609,,,,,,,,,,,,,,,,,,
2022-01-11,0.00211551833271487,0.92708,0.92464,131.0,-0.0032195708403641014,0.9241,0.92413,0.92368,0.92361,,,,,,,,,,,,
2022-01-12,0.0022271846436269314,0.91948,0.91339,87.0,-0.0033553422768757796,0.9164,0.91652,0.91653,0.9157,105.0,-0.004556412465482597,0.9153,0.91506,0.91485,0.91536,150.0,-0.005682360211473042,0.91427,0.91423,0.9145,0.91354
2022-01-13,0.002225006842567521,0.91022,0.91053,,,,,,,,,,,,,,,,,,
2022-01-14,0.0024606322010061387,0.91149,0.91405,,,,,,,,,,,,,,,,,,
2022-01-17,0.002474137582070294,0.91412,0.91399,,,,,,,,,,,,,,,,,,
2022-01-18,0.002417143092347175,0.91504,0.91737,,,,,,,,,,,,,,,,,,
2022-01-19,0.0023743647544095837,0.91604,0.91576,,,,,,,,,,,,,,,,,,
2022-01-20,0.0023370752822087005,0.91457,0.91667,,,,,,,,,,,,,,,,,,
2022-01-21,0.0022979286205218855,0.91193,0.91166,,,,,,,,,,,,,,,,,,
2022-01-24,0.002258665094666902,0.91358,0.91311,,,,,,,,,,,,,,,,,,
2022-01-25,0.002296378373637075,0.91851,0.91912,,,,,,,,,,,,,,,,,,
