date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2015-02-02,0.003041370322917366,1.13111,1.13362,,,,,,,,,,,,,,,,,,
2015-02-03,0.0029977480235266313,1.14435,1.14767,,,,,,,,,,,,,,,,,,
2015-02-04,0.0029661114174789342,1.14371,1.1415,,,,,,,,,,,,,,,,,,
2015-02-05,0.0030559471320431974,1.1426,1.14519,,,,,,,,,,,,,,,,,,
2015-02-06,0.003102876379266833,1.1387,1.13206,61.0,-0.005088890284133911,1.13292,1.13329,1.13301,1.13221,,,,,,,,,,,,
2015-02-09,0.0031489458861299023,1.12906,1.13289,66.0,0.004815411523653374,1.13451,1.13435,1.1338,1.13272,,,,,,,,,,,,
2015-02-10,0.0032216346586427754,1.13034,1.13113,,,,,,,,,,,,,,,,,,
2015-02-11,0.0031885758536815464,1.13134,1.12953,,,,,,,,,,,,,,,,,,
2015-02-12,0.0031569632348061277,1.13555,1.13867,160.0,0.004761662749134345,1.14097,1.14043,1.14185,1.14156,,,,,,,,,,,,
2015-02-13,0.0031234041403183197,1.13954,1.14079,,,,,,,,,,,,,,,,,,
2015-02-16,0.003174707911877199,1.14048,1.13474,,,,,,,,,,,,,,,,,,
2015-02-17,0.0031227091227039676,1.14154,1.14187,,,,,,,,,,,,,,,,,,
2015-02-18,0.0031084258337541666,1.13727,1.13433,,,,,,,,,,,,,,,,,,
2015-02-19,0.0030903401857848385,1.13685,1.13737,,,,,,,,,,,,,,,,,,
2015-02-20,0.003060231961030364,1.13102,1.13968,105.0,0.005062230249714452,1.13676,1.13639,1.13652,1.13688,,,,,,,,,,,,
2015-02-23,0.0030490568947904462,1.13194,1.13325,,,,,,,,,,,,,,,,,,
2015-02-24,0.0029921612135846887,1.13333,1.13357,,,,,,,,,,,,,,,,,,
2015-02-25,0.0029750868113594406,1.13496,1.13639,,,,,,,,,,,,,,,,,,
2015-02-26,0.002947383687184775,1.1246,1.11924,,,,,,,,,,,,,,,,,,
2015-02-27,0.002915260558832109,1.12251,1.11958,,,,,,,,,,,,,,,,,,
2015-03-02,0.003046624119697889,1.12258,1.11785,,,,,,,,,,,,,,,,,,
2015-03-03,0.0029918393210680355,1.11714,1.12017,,,,,,,,,,,,,,,,,,
2015-03-04,0.002968009094285122,1.11339,1.10712,60.0,-0.004518947629568575,1.10837,1.10888,1.10827,1.10748,111.0,-0.006008729358685146,1.10672,1.10705,1.10646,1.10734,,,,,,
2015-03-05,0.002945760791689931,1.10368,1.10157,,,,,,,,,,,,,,,,,,
2015-03-06,0.002991252968035121,1.08864,1.08543,,,,,,,,,,,,,,,,,,
2015-03-09,0.0029574470662040915,1.08604,1.08459,,,,,,,,,,,,,,,,,,
2015-03-10,0.0031189634601142572,1.07327,1.07088,101.0,0.004926026765339569,1.07857,1.07886,1.07834,1.07644,,,,,,,,,,,,
2015-03-11,0.0030821861638227034,1.05992,1.05737,,,,,,,,,,,,,,,,,,
2015-03-12,0.003163715466604923,1.06391,1.0617,,,,,,,,,,,,,,,,,,
2015-03-13,0.0033239775274473593,1.05686,1.05183,121.0,-0.004998943275412484,1.05159,1.05149,1.05162,1.05271,,,,,,,,,,,,
2015-03-16,0.003356061576706605,1.05274,1.05792,96.0,0.005352596466825478,1.05839,1.05844,1.0583,1.05878,114.0,0.0067310995931940155,1.05985,1.06069,1.05975,1.06063,,,,,,
2015-03-17,0.0033732881300192782,1.06111,1.06037,,,,,,,,,,,,,,,,,,
2015-03-18,0.003354507006140304,1.06036,1.06419,,,,,,,,,,,,,,,,,,
2015-03-19,0.0033117848928688326,1.06921,1.06212,,,,,,,,,,,,,,,,,,
2015-03-20,0.0034820520748508475,1.07198,1.07994,71.0,0.005813402041556611,1.07823,1.07843,1.07916,1.08043,79.0,0.007018355472235286,1.07953,1.07997,1.07854,1.07784,122.0,0.008869299519137173,1.08153,1.08133,1.08021,1.07933
2015-03-23,0.003502213253176388,1.08921,1.09277,,,,,,,,,,,,,,,,,,
2015-03-24,0.003526380986617706,1.09852,1.09071,83.0,-0.005861371100668716,1.0921,1.09236,1.09362,1.09272,136.0,-0.00734585304176399,1.09048,1.09034,1.0907,1.09086,,,,,,
2015-03-25,0.003588751592545689,1.09911,1.09852,,,,,,,,,,,,,,,,,,
2015-03-26,0.0035501345547845316,1.09938,1.09167,124.0,-0.005573179317150824,1.09327,1.09316,1.09177,1.09191,140.0,-0.007220973020093629,1.09147,1.09166,1.09201,1.0918,,,,,,
2015-03-27,0.0035238311192572823,1.08606,1.08927,,,,,,,,,,,,,,,,,,
2015-03-30,0.0035396374831281993,1.08321,1.08119,,,,,,,,,,,,,,,,,,
2015-03-31,0.003460334266650518,1.07388,1.07449,,,,,,,,,,,,,,,,,,
2015-04-01,0.0034390794307186633,1.07515,1.07656,,,,,,,,,,,,,,,,,,
2015-04-02,0.003408708908672732,1.08283,1.08729,105.0,0.005305296543419475,1.08859,1.08909,1.08935,1.08737,,,,,,,,,,,,
2015-04-03,0.0033720340763627884,1.09115,1.09883,30.0,0.006986489296109942,1.0988,1.09935,1.09945,1.09913,30.0,0.006986489296109942,1.0988,1.09935,1.09945,1.09913,47.0,0.008723240190713782,1.10071,1.10069,1.09971,1.10164
2015-04-06,0.0034027655641471065,1.09874,1.10056,,,,,,,,,,,,,,,,,,
2015-04-07,0.0033905474406872088,1.08592,1.08521,,,,,,,,,,,,,,,,,,
2015-04-08,0.0033523563270769184,1.08435,1.08232,174.0,-0.005066532042522461,1.07887,1.07934,1.07906,,,,,,,,,,,,,
2015-04-09,0.0033990641058285333,1.07656,1.06659,136.0,-0.0053740786427986876,1.07079,1.07043,1.07021,1.0697,152.0,-0.006888125923556968,1.06917,1.06865,1.06871,1.06823,,,,,,
2015-04-10,0.0033808522031153155,1.05783,1.05968,171.0,0.005072993944454811,1.06321,1.06345,1.06332,,,,,,,,,,,,,
2015-04-13,0.003417689210993223,1.05434,1.05848,75.0,0.005306758453742573,1.05995,1.05928,1.05847,1.05876,,,,,,,,,,,,
