date,account_balance
2014-03-14,111686.71
2014-03-15,111686.71
2014-03-16,111686.71
2014-03-17,111686.71
2014-03-18,111686.71
2014-03-19,111686.71
2014-03-20,111686.71
2014-03-21,111686.71
2014-03-22,111686.71
2014-03-23,111686.71
2014-03-24,111686.71
2014-03-25,111686.71
2014-03-26,111686.71
2014-03-27,111686.71
2014-03-28,111686.71
2014-03-29,111686.71
2014-03-30,111686.71
2014-03-31,111686.71
2014-04-01,111686.71
2014-04-02,111686.71
2014-04-03,111686.71
2014-04-04,111686.71
2014-04-05,111686.71
2014-04-06,111686.71
2014-04-07,111686.71
2014-04-08,111686.71
2014-04-09,111686.71
2014-04-10,111686.71
2014-04-11,111686.71
2014-04-12,111686.71
2014-04-13,111686.71
2014-04-14,111686.71
2014-04-15,111686.71
2014-04-16,111686.71
2014-04-17,111686.71
2014-04-18,111686.71
2014-04-19,111686.71
2014-04-20,111686.71
2014-04-21,111686.71
2014-04-22,111686.71
2014-04-23,111686.71
2014-04-24,111686.71
2014-04-25,113317.37
2014-04-26,113317.37
2014-04-27,113317.37
2014-04-28,113317.37
2014-04-29,113317.37
2014-04-30,113317.37
2014-05-01,113317.37
2014-05-02,113317.37
2014-05-03,113317.37
2014-05-04,113317.37
2014-05-05,113317.37
2014-05-06,113317.37
2014-05-07,113317.37
2014-05-08,113317.37
2014-05-09,113317.37
2014-05-10,113317.37
2014-05-11,113317.37
2014-05-12,113317.37
2014-05-13,113317.37
2014-05-14,113317.37
2014-05-15,113317.37
2014-05-16,114444.67
2014-05-17,114444.67
2014-05-18,114444.67
2014-05-19,114444.67
2014-05-20,114444.67
2014-05-21,114444.67
2014-05-22,114444.67
2014-05-23,114444.67
2014-05-24,114444.67
2014-05-25,114444.67
2014-05-26,114444.67
2014-05-27,114444.67
2014-05-28,114444.67
2014-05-29,114444.67
2014-05-30,114444.67
2014-05-31,114444.67
2014-06-01,114444.67
2014-06-02,114444.67
2014-06-03,114444.67
2014-06-04,114444.67
2014-06-05,114444.67
2014-06-06,113290.76
2014-06-07,113290.76
2014-06-08,113290.76
2014-06-09,113290.76
2014-06-10,113290.76
2014-06-11,114985.81
2014-06-12,114985.81
2014-06-13,116144.25
2014-06-14,116144.25
2014-06-15,116121.28
2014-06-16,116121.28
2014-06-17,116121.28
2014-06-18,116121.28
2014-06-19,116121.28
2014-06-20,116121.28
2014-06-21,116121.28
2014-06-22,116121.28
2014-06-23,116121.28
2014-06-24,116121.28
2014-06-25,116121.28
2014-06-26,116121.28
2014-06-27,116121.28
2014-06-28,116121.28
2014-06-29,116121.28
2014-06-30,116121.28
2014-07-01,116121.28
2014-07-02,116121.28
2014-07-03,116121.28
2014-07-04,116121.28
2014-07-05,116121.28
2014-07-06,116121.28
2014-07-07,116121.28
2014-07-08,116121.28
2014-07-09,116121.28
2014-07-10,114365.28
2014-07-11,114365.28
2014-07-12,114365.28
2014-07-13,114365.28
2014-07-14,114365.28
2014-07-15,114365.28
2014-07-16,112560.21
2014-07-17,112560.21
2014-07-18,112560.21
2014-07-19,112560.21
2014-07-20,112560.21
2014-07-21,112560.21
2014-07-22,112560.21
2014-07-23,112560.21
2014-07-24,112560.21
2014-07-25,112560.21
2014-07-26,112560.21
2014-07-27,112560.21
2014-07-28,112560.21
2014-07-29,112560.21
2014-07-30,112560.21
2014-07-31,112560.21
2014-08-01,112560.21
2014-08-02,112560.21
2014-08-03,112560.21
2014-08-04,112560.21
2014-08-05,112560.21
2014-08-06,112560.21
2014-08-07,112560.21
2014-08-08,111246.41
2014-08-09,111246.41
2014-08-10,111246.41
2014-08-11,111246.41
2014-08-12,111246.41
2014-08-13,111246.41
2014-08-14,111246.41
2014-08-15,111246.41
2014-08-16,111246.41
2014-08-17,111246.41
2014-08-18,111246.41
2014-08-19,111246.41
2014-08-20,111246.41
2014-08-21,111246.41
2014-08-22,111246.41
2014-08-23,111246.41
2014-08-24,111246.41
2014-08-25,111246.41
2014-08-26,109964.15
2014-08-27,109964.15
2014-08-28,109964.15
2014-08-29,109964.15
2014-08-30,109964.15
2014-08-31,109964.15
2014-09-01,109964.15
2014-09-02,111658.24
2014-09-03,111658.24
2014-09-04,111658.24
2014-09-05,111658.24
2014-09-06,111658.24
2014-09-07,111658.24
2014-09-08,111658.24
2014-09-09,111658.24
2014-09-10,111658.24
2014-09-11,111658.24
2014-09-12,111658.24
2014-09-13,111658.24
2014-09-14,111658.24
2014-09-15,111658.24
2014-09-16,111658.24
2014-09-17,111658.24
2014-09-18,111658.24
2014-09-19,111658.24
2014-09-20,111658.24
2014-09-21,111658.24
2014-09-22,111658.24
2014-09-23,111658.24
2014-09-24,111658.24
2014-09-25,111658.24
2014-09-26,111658.24
2014-09-27,111658.24
2014-09-28,111658.24
2014-09-29,111658.24
2014-09-30,111658.24
2014-10-01,111658.24
2014-10-02,112735.43
2014-10-03,112735.43
2014-10-04,112735.43
2014-10-05,112735.43
2014-10-06,112735.43
2014-10-07,112735.43
2014-10-08,112735.43
2014-10-09,113178.8
2014-10-10,113178.8
2014-10-11,113178.8
2014-10-12,113178.8
2014-10-13,113178.8
2014-10-14,113178.8
2014-10-15,113178.8
2014-10-16,113178.8
2014-10-17,113178.8
2014-10-18,113178.8
2014-10-19,113178.8
2014-10-20,113178.8
2014-10-21,113178.8
2014-10-22,113178.8
2014-10-23,113178.8
2014-10-24,113178.8
2014-10-25,113178.8
2014-10-26,113178.8
2014-10-27,114686.3
2014-10-28,114686.3
2014-10-29,114686.3
2014-10-30,114686.3
2014-10-31,114686.3
2014-11-01,114686.3
2014-11-02,114686.3
2014-11-03,114686.3
2014-11-04,114686.3
2014-11-05,114686.3
2014-11-06,114686.3
2014-11-07,114686.3
2014-11-08,114686.3
2014-11-09,114686.3
2014-11-10,114686.3
2014-11-11,114686.3
2014-11-12,114686.3
2014-11-13,114686.3
2014-11-14,114686.3
2014-11-15,114686.3
2014-11-16,114686.3
2014-11-17,114686.3
2014-11-18,114686.3
2014-11-19,114686.3
2014-11-20,114686.3
2014-11-21,114686.3
2014-11-22,114686.3
2014-11-23,114686.3
2014-11-24,114686.3
2014-11-25,114686.3
2014-11-26,114686.3
2014-11-27,114686.3
2014-11-28,114686.3
2014-11-29,114686.3
2014-11-30,114686.3
2014-12-01,114686.3
2014-12-02,114686.3
2014-12-03,114686.3
2014-12-04,114686.3
2014-12-05,114686.3
2014-12-06,114686.3
2014-12-07,114686.3
2014-12-08,114686.3
2014-12-09,114686.3
2014-12-10,114686.3
2014-12-11,114686.3
2014-12-12,114686.3
2014-12-13,114686.3
2014-12-14,114686.3
2014-12-15,112837.38
2014-12-16,112837.38
2014-12-17,112837.38
2014-12-18,112837.38
2014-12-19,112837.38
2014-12-20,112837.38
2014-12-21,112837.38
2014-12-22,112837.38
2014-12-23,112837.38
2014-12-24,112837.38
2014-12-25,112837.38
2014-12-26,112837.38
2014-12-27,112837.38
2014-12-28,112837.38
2014-12-29,112837.38
2014-12-30,112837.38
2014-12-31,112837.38
2015-01-01,112837.38
2015-01-02,112837.38
2015-01-03,112837.38
2015-01-04,112837.38
2015-01-05,112837.38
2015-01-06,112837.38
2015-01-07,112837.38
2015-01-08,112837.38
2015-01-09,112837.38
2015-01-10,112837.38
2015-01-11,112837.38
2015-01-12,112837.38
2015-01-13,112837.38
2015-01-14,112837.38
2015-01-15,112837.38
2015-01-16,112837.38
2015-01-17,112837.38
2015-01-18,112837.38
2015-01-19,112837.38
2015-01-20,114484.43
2015-01-21,114484.43
2015-01-22,114484.43
2015-01-23,114484.43
2015-01-24,114484.43
2015-01-25,114484.43
2015-01-26,114484.43
2015-01-27,114484.43
2015-01-28,114484.43
2015-01-29,114484.43
2015-01-30,114484.43
2015-01-31,114484.43
2015-02-01,114484.43
2015-02-02,114484.43
2015-02-03,114484.43
2015-02-04,114484.43
2015-02-05,114484.43
2015-02-06,114484.43
2015-02-07,114484.43
2015-02-08,114484.43
2015-02-09,114484.43
2015-02-10,114484.43
2015-02-11,114484.43
2015-02-12,114484.43
2015-02-13,114484.43
2015-02-14,114484.43
2015-02-15,114484.43
2015-02-16,114484.43
2015-02-17,114484.43
2015-02-18,114484.43
2015-02-19,114484.43
2015-02-20,114484.43
2015-02-21,114484.43
2015-02-22,114484.43
2015-02-23,114484.43
2015-02-24,114484.43
2015-02-25,114484.43
2015-02-26,114484.43
2015-02-27,114484.43
2015-02-28,114484.43
2015-03-01,114484.43
2015-03-02,114872.07
2015-03-03,114872.07
2015-03-04,114872.07
2015-03-05,114872.07
2015-03-06,114872.07
2015-03-07,114872.07
2015-03-08,114872.07
2015-03-09,114872.07
2015-03-10,114872.07
2015-03-11,114872.07
2015-03-12,114872.07
2015-03-13,114872.07
2015-03-14,114872.07
2015-03-15,114872.07
2015-03-16,114872.07
2015-03-17,114872.07
2015-03-18,114872.07
2015-03-19,114872.07
2015-03-20,114872.07
2015-03-21,114872.07
2015-03-22,114872.07
2015-03-23,114872.07
2015-03-24,114872.07
2015-03-25,114872.07
2015-03-26,114872.07
2015-03-27,114872.07
2015-03-28,114872.07
2015-03-29,114872.07
2015-03-30,114872.07
2015-03-31,114872.07
2015-04-01,114872.07
2015-04-02,114872.07
2015-04-03,114872.07
2015-04-04,114872.07
2015-04-05,114872.07
2015-04-06,114872.07
2015-04-07,114872.07
2015-04-08,114872.07
2015-04-09,114872.07
2015-04-10,114872.07
2015-04-11,114872.07
2015-04-12,114872.07
2015-04-13,114872.07
2015-04-14,114872.07
2015-04-15,114872.07
2015-04-16,114872.07
2015-04-17,114872.07
2015-04-18,114872.07
2015-04-19,114872.07
2015-04-20,114872.07
2015-04-21,114872.07
2015-04-22,114872.07
2015-04-23,114872.07
2015-04-24,114872.07
2015-04-25,114872.07
2015-04-26,114872.07
2015-04-27,114872.07
2015-04-28,114872.07
2015-04-29,114872.07
2015-04-30,114872.07
2015-05-01,114872.07
2015-05-02,114872.07
2015-05-03,114872.07
2015-05-04,118184.06
2015-05-05,118184.06
2015-05-06,118184.06
2015-05-07,118184.06
2015-05-08,118184.06
2015-05-09,118184.06
2015-05-10,118184.06
2015-05-11,118184.06
2015-05-12,118184.06
2015-05-13,118184.06
2015-05-14,118184.06
2015-05-15,118184.06
2015-05-16,118184.06
2015-05-17,118184.06
2015-05-18,118184.06
2015-05-19,118184.06
2015-05-20,118184.06
2015-05-21,118184.06
2015-05-22,118184.06
2015-05-23,118184.06
2015-05-24,118184.06
2015-05-25,118184.06
2015-05-26,118184.06
2015-05-27,118184.06
2015-05-28,118184.06
2015-05-29,118184.06
2015-05-30,118184.06
2015-05-31,118184.06
2015-06-01,118184.06
2015-06-02,118184.06
2015-06-03,118184.06
2015-06-04,118184.06
2015-06-05,118184.06
2015-06-06,118184.06
2015-06-07,118184.06
2015-06-08,118184.06
2015-06-09,118184.06
2015-06-10,118184.06
2015-06-11,118184.06
2015-06-12,118184.06
2015-06-13,118184.06
2015-06-14,118184.06
2015-06-15,118184.06
2015-06-16,118184.06
2015-06-17,118184.06
2015-06-18,118184.06
2015-06-19,118184.06
2015-06-20,118184.06
2015-06-21,118184.06
2015-06-22,118184.06
2015-06-23,118184.06
2015-06-24,118184.06
2015-06-25,118184.06
2015-06-26,118184.06
2015-06-27,118184.06
2015-06-28,118184.06
2015-06-29,118184.06
2015-06-30,118184.06
2015-07-01,118184.06
2015-07-02,118910.01
2015-07-03,118910.01
2015-07-04,118910.01
2015-07-05,118910.01
2015-07-06,118910.01
2015-07-07,118910.01
2015-07-08,118910.01
2015-07-09,118910.01
2015-07-10,118910.01
2015-07-11,118910.01
2015-07-12,118910.01
2015-07-13,118910.01
2015-07-14,118910.01
2015-07-15,118910.01
2015-07-16,118910.01
2015-07-17,118910.01
2015-07-18,118910.01
2015-07-19,118910.01
2015-07-20,118910.01
2015-07-21,118910.01
2015-07-22,118910.01
2015-07-23,118910.01
2015-07-24,118910.01
2015-07-25,118910.01
2015-07-26,118910.01
2015-07-27,118910.01
2015-07-28,118910.01
2015-07-29,118910.01
2015-07-30,118910.01
2015-07-31,118910.01
2015-08-01,118910.01
2015-08-02,118910.01
2015-08-03,118910.01
2015-08-04,118910.01
2015-08-05,118910.01
2015-08-06,118910.01
2015-08-07,118910.01
2015-08-08,118910.01
2015-08-09,118910.01
2015-08-10,118910.01
2015-08-11,118910.01
2015-08-12,118910.01
2015-08-13,118910.01
2015-08-14,118910.01
2015-08-15,118910.01
2015-08-16,118910.01
2015-08-17,118910.01
2015-08-18,118910.01
2015-08-19,118910.01
2015-08-20,118910.01
2015-08-21,118910.01
2015-08-22,118910.01
2015-08-23,118910.01
2015-08-24,118910.01
2015-08-25,118910.01
2015-08-26,118910.01
2015-08-27,118910.01
2015-08-28,118910.01
2015-08-29,118910.01
2015-08-30,118910.01
2015-08-31,118910.01
2015-09-01,118910.01
2015-09-02,118910.01
2015-09-03,118910.01
2015-09-04,118910.01
2015-09-05,118910.01
2015-09-06,118910.01
2015-09-07,118910.01
2015-09-08,118910.01
2015-09-09,118910.01
2015-09-10,118910.01
2015-09-11,118910.01
2015-09-12,118910.01
2015-09-13,118910.01
2015-09-14,118910.01
2015-09-15,118910.01
2015-09-16,118910.01
2015-09-17,118910.01
2015-09-18,118910.01
2015-09-19,118910.01
2015-09-20,118910.01
2015-09-21,118910.01
2015-09-22,118910.01
2015-09-23,118910.01
2015-09-24,118910.01
2015-09-25,118910.01
2015-09-26,118910.01
2015-09-27,118910.01
2015-09-28,118910.01
2015-09-29,118910.01
2015-09-30,119582.73
2015-10-01,120328.93
2015-10-02,120328.93
2015-10-03,120328.93
2015-10-04,120328.93
2015-10-05,120328.93
2015-10-06,120328.93
2015-10-07,120328.93
2015-10-08,120328.93
2015-10-09,120328.93
2015-10-10,120328.93
2015-10-11,120328.93
2015-10-12,120328.93
2015-10-13,120328.93
2015-10-14,120328.93
2015-10-15,120328.93
2015-10-16,120328.93
2015-10-17,120328.93
2015-10-18,120328.93
2015-10-19,120328.93
2015-10-20,120328.93
2015-10-21,120328.93
2015-10-22,120328.93
2015-10-23,120328.93
2015-10-24,120328.93
2015-10-25,120328.93
2015-10-26,120328.93
2015-10-27,120328.93
2015-10-28,121254.87
2015-10-29,121254.87
2015-10-30,121254.87
2015-10-31,121254.87
2015-11-01,121254.87
2015-11-02,121254.87
2015-11-03,121254.87
2015-11-04,121254.87
2015-11-05,121254.87
2015-11-06,121254.87
2015-11-07,121254.87
2015-11-08,121254.87
2015-11-09,121254.87
2015-11-10,121254.87
2015-11-11,121254.87
2015-11-12,121254.87
2015-11-13,121254.87
2015-11-14,121254.87
2015-11-15,121254.87
2015-11-16,121254.87
2015-11-17,121254.87
2015-11-18,121254.87
2015-11-19,121254.87
2015-11-20,121254.87
2015-11-21,121254.87
2015-11-22,121254.87
2015-11-23,121254.87
2015-11-24,121254.87
2015-11-25,121254.87
2015-11-26,121254.87
2015-11-27,121254.87
2015-11-28,121254.87
2015-11-29,121254.87
2015-11-30,121254.87
2015-12-01,121254.87
2015-12-02,121254.87
2015-12-03,121254.87
2015-12-04,121254.87
2015-12-05,121254.87
2015-12-06,121254.87
2015-12-07,122918.57
2015-12-08,122918.57
2015-12-09,122918.57
2015-12-10,122918.57
2015-12-11,122918.57
2015-12-12,122918.57
2015-12-13,122918.57
2015-12-14,122918.57
2015-12-15,122918.57
2015-12-16,122918.57
2015-12-17,122918.57
2015-12-18,122918.57
2015-12-19,122918.57
2015-12-20,122918.57
2015-12-21,122918.57
2015-12-22,123601.4
2015-12-23,123601.4
2015-12-24,123601.4
2015-12-25,123601.4
2015-12-26,123601.4
2015-12-27,123601.4
2015-12-28,123601.4
2015-12-29,123601.4
2015-12-30,123601.4
2015-12-31,123601.4
2016-01-01,123601.4
2016-01-02,123601.4
2016-01-03,123601.4
2016-01-04,123601.4
2016-01-05,123601.4
2016-01-06,123601.4
2016-01-07,123601.4
2016-01-08,123601.4
2016-01-09,123601.4
2016-01-10,123601.4
2016-01-11,123601.4
2016-01-12,123601.4
2016-01-13,123601.4
2016-01-14,123601.4
2016-01-15,123601.4
2016-01-16,123601.4
2016-01-17,123601.4
2016-01-18,123601.4
2016-01-19,123601.4
2016-01-20,123601.4
2016-01-21,123601.4
2016-01-22,123601.4
2016-01-23,123601.4
2016-01-24,123601.4
2016-01-25,123601.4
2016-01-26,123601.4
2016-01-27,123601.4
2016-01-28,123601.4
2016-01-29,123601.4
2016-01-30,123601.4
2016-01-31,123601.4
2016-02-01,123601.4
2016-02-02,125375.97
2016-02-03,125375.97
2016-02-04,125375.97
2016-02-05,125375.97
2016-02-06,125375.97
2016-02-07,125375.97
2016-02-08,125375.97
2016-02-09,125375.97
2016-02-10,125375.97
2016-02-11,125375.97
2016-02-12,126624.53
2016-02-13,126624.53
2016-02-14,126624.53
2016-02-15,126624.53
2016-02-16,126624.53
2016-02-17,126624.53
2016-02-18,126624.53
2016-02-19,126624.53
2016-02-20,126624.53
2016-02-21,126624.53
2016-02-22,126624.53
2016-02-23,126624.53
2016-02-24,126624.53
2016-02-25,126624.53
2016-02-26,126624.53
2016-02-27,126624.53
2016-02-28,126624.53
2016-02-29,126624.53
2016-03-01,126624.53
2016-03-02,126624.53
2016-03-03,126624.53
2016-03-04,126624.53
2016-03-05,126624.53
2016-03-06,126624.53
2016-03-07,126624.53
2016-03-08,126624.53
2016-03-09,126624.53
2016-03-10,126624.53
2016-03-11,126624.53
2016-03-12,126624.53
2016-03-13,126624.53
2016-03-14,126624.53
2016-03-15,126624.53
2016-03-16,126624.53
2016-03-17,126624.53
2016-03-18,126624.53
2016-03-19,126624.53
2016-03-20,126624.53
2016-03-21,126624.53
2016-03-22,126624.53
2016-03-23,126624.53
2016-03-24,126624.53
2016-03-25,126624.53
2016-03-26,126624.53
2016-03-27,126624.53
2016-03-28,126624.53
2016-03-29,126624.53
2016-03-30,126624.53
2016-03-31,126624.53
2016-04-01,126624.53
2016-04-02,126624.53
2016-04-03,126624.53
2016-04-04,126624.53
2016-04-05,126624.53
2016-04-06,126624.53
2016-04-07,126624.53
2016-04-08,126624.53
2016-04-09,126624.53
2016-04-10,126624.53
2016-04-11,126624.53
2016-04-12,126624.53
2016-04-13,126624.53
2016-04-14,126624.53
2016-04-15,126624.53
2016-04-16,126624.53
2016-04-17,126624.53
2016-04-18,126624.53
2016-04-19,126624.53
2016-04-20,126624.53
2016-04-21,126615.43
2016-04-22,126615.43
2016-04-23,126615.43
2016-04-24,126615.43
2016-04-25,126615.43
2016-04-26,126615.43
2016-04-27,126615.43
2016-04-28,126615.43
2016-04-29,126615.43
2016-04-30,126615.43
2016-05-01,126615.43
2016-05-02,126615.43
2016-05-03,126615.43
2016-05-04,126615.43
2016-05-05,126615.43
2016-05-06,126615.43
2016-05-07,126615.43
2016-05-08,126615.43
2016-05-09,126615.43
2016-05-10,126615.43
2016-05-11,126615.43
2016-05-12,126615.43
2016-05-13,126615.43
2016-05-14,126615.43
2016-05-15,126615.43
2016-05-16,126615.43
2016-05-17,126615.43
2016-05-18,126615.43
2016-05-19,126615.43
2016-05-20,126615.43
2016-05-21,126615.43
2016-05-22,126615.43
2016-05-23,126615.43
2016-05-24,126615.43
2016-05-25,126615.43
2016-05-26,127870.35
2016-05-27,127870.35
2016-05-28,127870.35
2016-05-29,127870.35
2016-05-30,127870.35
2016-05-31,127870.35
2016-06-01,127870.35
2016-06-02,127870.35
2016-06-03,127870.35
2016-06-04,127870.35
2016-06-05,127870.35
2016-06-06,127870.35
2016-06-07,127870.35
2016-06-08,127870.35
2016-06-09,127870.35
2016-06-10,127870.35
2016-06-11,127870.35
2016-06-12,127870.35
2016-06-13,127870.35
2016-06-14,127870.35
2016-06-15,127870.35
2016-06-16,127870.35
2016-06-17,127870.35
2016-06-18,127870.35
2016-06-19,127870.35
2016-06-20,127870.35
2016-06-21,127870.35
2016-06-22,127870.35
2016-06-23,127870.35
2016-06-24,127870.35
2016-06-25,127870.35
2016-06-26,127870.35
2016-06-27,127870.35
2016-06-28,127870.35
2016-06-29,127870.35
2016-06-30,127870.35
2016-07-01,127870.35
2016-07-02,127870.35
2016-07-03,127870.35
2016-07-04,127870.35
2016-07-05,127870.35
2016-07-06,127870.35
2016-07-07,127870.35
2016-07-08,127870.35
2016-07-09,127870.35
2016-07-10,127870.35
2016-07-11,127870.35
2016-07-12,127870.35
2016-07-13,127870.35
2016-07-14,127870.35
2016-07-15,127870.35
2016-07-16,127870.35
2016-07-17,127870.35
2016-07-18,127870.35
2016-07-19,127870.35
2016-07-20,127870.35
2016-07-21,127870.35
2016-07-22,127870.35
2016-07-23,127870.35
2016-07-24,127870.35
2016-07-25,127870.35
2016-07-26,127780.07
2016-07-27,127780.07
2016-07-28,127780.07
2016-07-29,127780.07
2016-07-30,127780.07
2016-07-31,127780.07
2016-08-01,127780.07
2016-08-02,127780.07
2016-08-03,127780.07
2016-08-04,127780.07
2016-08-05,127780.07
2016-08-06,127780.07
2016-08-07,127780.07
2016-08-08,127780.07
2016-08-09,127780.07
2016-08-10,127780.07
2016-08-11,127780.07
2016-08-12,127780.07
2016-08-13,127780.07
2016-08-14,127780.07
2016-08-15,125718.72
2016-08-16,125718.72
2016-08-17,125718.72
2016-08-18,127025.88
2016-08-19,127025.88
2016-08-20,127025.88
2016-08-21,127025.88
2016-08-22,127025.88
2016-08-23,127025.88
2016-08-24,127025.88
2016-08-25,127025.88
2016-08-26,127025.88
2016-08-27,127025.88
2016-08-28,127025.88
2016-08-29,127025.88
2016-08-30,127025.88
2016-08-31,127025.88
2016-09-01,127025.88
2016-09-02,127025.88
2016-09-03,127025.88
2016-09-04,127025.88
2016-09-05,127025.88
2016-09-06,127025.88
2016-09-07,127025.88
2016-09-08,127025.88
2016-09-09,127025.88
2016-09-10,127025.88
2016-09-11,127025.88
2016-09-12,127025.88
2016-09-13,127025.88
2016-09-14,127025.88
2016-09-15,127025.88
2016-09-16,127025.88
2016-09-17,127025.88
2016-09-18,127025.88
2016-09-19,127025.88
2016-09-20,127025.88
2016-09-21,127025.88
2016-09-22,127025.88
2016-09-23,127025.88
2016-09-24,127025.88
2016-09-25,127025.88
2016-09-26,127025.88
2016-09-27,127025.88
2016-09-28,127025.88
2016-09-29,127025.88
2016-09-30,127025.88
2016-10-01,127025.88
2016-10-02,127025.88
2016-10-03,127025.88
2016-10-04,127025.88
2016-10-05,127025.88
2016-10-06,127025.88
2016-10-07,127025.88
2016-10-08,127025.88
2016-10-09,127025.88
2016-10-10,127025.88
2016-10-11,127025.88
2016-10-12,127025.88
2016-10-13,127025.88
2016-10-14,127025.88
2016-10-15,127025.88
2016-10-16,127025.88
2016-10-17,127025.88
2016-10-18,127025.88
2016-10-19,127025.88
2016-10-20,127025.88
2016-10-21,127025.88
2016-10-22,127025.88
2016-10-23,127025.88
2016-10-24,127025.88
2016-10-25,127025.88
2016-10-26,127025.88
2016-10-27,127025.88
2016-10-28,127025.88
2016-10-29,127025.88
2016-10-30,127025.88
2016-10-31,127025.88
2016-11-01,127025.88
2016-11-02,127025.88
2016-11-03,127025.88
2016-11-04,127025.88
2016-11-05,127025.88
2016-11-06,127025.88
2016-11-07,127025.88
2016-11-08,127025.88
2016-11-09,127025.88
2016-11-10,127025.88
2016-11-11,127025.88
2016-11-12,127025.88
2016-11-13,127025.88
2016-11-14,127025.88
2016-11-15,127025.88
2016-11-16,127025.88
2016-11-17,127025.88
2016-11-18,127025.88
2016-11-19,127025.88
2016-11-20,127025.88
2016-11-21,127025.88
2016-11-22,127025.88
2016-11-23,127025.88
2016-11-24,127025.88
2016-11-25,127025.88
2016-11-26,127025.88
2016-11-27,127025.88
2016-11-28,127025.88
2016-11-29,127025.88
2016-11-30,127025.88
2016-12-01,127025.88
2016-12-02,127025.88
2016-12-03,127025.88
2016-12-04,127025.88
2016-12-05,127025.88
2016-12-06,127025.88
2016-12-07,127025.88
2016-12-08,127025.88
2016-12-09,127025.88
2016-12-10,127025.88
2016-12-11,127025.88
2016-12-12,127025.88
2016-12-13,127025.88
2016-12-14,127025.88
2016-12-15,127025.88
2016-12-16,127025.88
2016-12-17,127025.88
2016-12-18,127025.88
2016-12-19,127025.88
2016-12-20,127025.88
2016-12-21,127025.88
2016-12-22,127025.88
2016-12-23,127025.88
2016-12-24,127025.88
2016-12-25,127025.88
2016-12-26,127025.88
2016-12-27,127025.88
2016-12-28,128302.41
2016-12-29,128302.41
2016-12-30,128302.41
2016-12-31,128302.41
2017-01-01,128302.41
2017-01-02,130182.91
2017-01-03,130182.91
2017-01-04,130182.91
2017-01-05,130182.91
2017-01-06,130182.91
2017-01-07,130182.91
2017-01-08,130182.91
2017-01-09,130182.91
2017-01-10,130182.91
2017-01-11,130182.91
2017-01-12,130182.91
2017-01-13,130182.91
2017-01-14,130182.91
2017-01-15,130182.91
2017-01-16,130182.91
2017-01-17,131522.59
2017-01-18,131522.59
2017-01-19,131522.59
2017-01-20,131522.59
2017-01-21,131522.59
2017-01-22,131522.59
2017-01-23,131522.59
2017-01-24,131522.59
2017-01-25,131522.59
2017-01-26,131522.59
2017-01-27,131522.59
2017-01-28,131522.59
2017-01-29,131522.59
2017-01-30,131522.59
2017-01-31,131522.59
2017-02-01,131522.59
2017-02-02,131522.59
2017-02-03,131522.59
2017-02-04,131522.59
2017-02-05,131522.59
2017-02-06,131522.59
2017-02-07,131522.59
2017-02-08,131522.59
2017-02-09,131522.59
2017-02-10,131522.59
2017-02-11,131522.59
2017-02-12,131522.59
2017-02-13,131522.59
2017-02-14,131522.59
2017-02-15,131522.59
2017-02-16,131522.59
2017-02-17,131522.59
2017-02-18,131522.59
2017-02-19,131522.59
2017-02-20,131522.59
2017-02-21,131522.59
2017-02-22,131522.59
2017-02-23,131522.59
2017-02-24,131522.59
2017-02-25,131522.59
2017-02-26,131522.59
2017-02-27,131522.59
2017-02-28,131522.59
2017-03-01,131522.59
2017-03-02,131522.59
2017-03-03,131522.59
2017-03-04,131522.59
2017-03-05,131522.59
2017-03-06,131522.59
2017-03-07,131522.59
2017-03-08,131522.59
2017-03-09,131522.59
2017-03-10,131522.59
2017-03-11,131522.59
2017-03-12,131522.59
2017-03-13,131522.59
2017-03-14,131522.59
2017-03-15,131522.59
2017-03-16,131522.59
2017-03-17,131522.59
2017-03-18,131522.59
2017-03-19,131522.59
2017-03-20,131522.59
2017-03-21,131522.59
2017-03-22,131522.59
2017-03-23,131522.59
2017-03-24,132268.57
2017-03-25,132268.57
2017-03-26,132268.57
2017-03-27,132268.57
2017-03-28,132268.57
2017-03-29,132268.57
2017-03-30,132268.57
2017-03-31,130281.08
2017-04-01,130281.08
2017-04-02,130281.08
2017-04-03,130281.08
2017-04-04,130281.08
2017-04-05,130281.08
2017-04-06,130281.08
2017-04-07,130281.08
2017-04-08,130281.08
2017-04-09,130797.87
2017-04-10,130797.87
2017-04-11,130797.87
2017-04-12,130797.87
2017-04-13,130797.87
2017-04-14,130797.87
2017-04-15,130797.87
2017-04-16,130797.87
2017-04-17,130797.87
2017-04-18,130797.87
2017-04-19,130797.87
2017-04-20,130797.87
2017-04-21,130797.87
2017-04-22,130797.87
2017-04-23,130797.87
2017-04-24,130797.87
2017-04-25,130797.87
2017-04-26,130797.87
2017-04-27,130797.87
2017-04-28,130797.87
2017-04-29,130797.87
2017-04-30,130797.87
2017-05-01,130797.87
2017-05-02,130797.87
2017-05-03,130797.87
2017-05-04,130797.87
2017-05-05,130797.87
2017-05-06,130797.87
2017-05-07,130797.87
2017-05-08,130797.87
2017-05-09,130797.87
2017-05-10,130797.87
2017-05-11,130797.87
2017-05-12,130797.87
2017-05-13,130797.87
2017-05-14,130797.87
2017-05-15,130797.87
2017-05-16,130797.87
2017-05-17,130797.87
2017-05-18,130797.87
2017-05-19,130797.87
2017-05-20,130797.87
2017-05-21,130797.87
2017-05-22,130797.87
