date,fix_return,fix_return_narrow,control_return,post_fix_return,daily_log_return
2011-01-03,0.002060945820022612,0.0013747056367617973,0.0014703722690283189,-0.0001960976572613356,-0.0045146803545268056
2011-01-04,-0.0022875339429662927,-0.0004976362381870076,-0.0003962357654614589,0.00019912385569576305,-0.009686741751641402
2011-01-05,0.00020046106111018316,-0.0009022104767167869,-0.0004990767184489967,0.002202423555199942,-0.007177064300363369
2011-01-06,-0.001306992595443796,-0.001608363836862976,0.0,0.0016083638368628694,-0.006825965070399871
2011-01-07,0.00030067652444008895,-0.00020040080227383815,0.0002016535598685288,-0.00291033373167407,0.002816336603039497
2011-01-10,-0.0007062503446461823,-0.001412857233712831,-0.001718126654398037,0.002520035606105786,-0.0005025883404781811
2011-01-11,0.002132088730915563,0.0018274116760558714,0.000610128145833795,0.001013684830846201,-0.012647510116909639
2011-01-12,0.0015111069213020517,0.0008059641782240883,-0.0016146940636104978,-0.0001006694519398523,0.013652434329708545
2011-01-13,0.00020032051349044247,-0.0003005861452420287,0.0008027293226553567,0.001601121126600429,0.0022072849334999318
2011-01-14,0.0006068575082570463,-0.00010111734676702185,-0.001716218683827998,-0.0008092252110624673,-0.009263054554078002
2011-01-17,0.0007038359347417383,0.0005027399432218373,0.0012102875910029983,0.0,0.002016942999203055
2011-01-18,-0.0006017450788334632,0.000501579987442981,-0.0012015621752028936,0.0010027073937483018,0.0047238642544817485
2011-01-19,-0.0005986829155068601,0.0,-0.0006971764636752414,0.0009976058289451932,-0.0006018054344116105
2011-01-20,-0.00020298386347990702,0.0008121827857625976,-0.0008031322588108109,0.0015213756167381683,-0.011402171863547826
2011-01-21,0.0,0.0003028620486528897,0.001722653311446156,-0.000303290706464704,0.004253170968415503
2011-01-24,0.0056208117471014,0.0037061193319537986,-0.00030313747516527126,0.0009004052431640947,0.008154270782845278
2011-01-25,-0.0019171591564038578,0.0002014910343307684,-0.0009054782046296805,0.0009085862015190617,-0.0024091559534293577
2011-01-26,-0.002008234433344274,-0.0016061035373845821,-0.000200541462619387,-0.0003015833146758086,0.004312296709150761
2011-01-27,-0.0009065727138157151,-0.000906025128671792,0.000201612903908685,-0.0020175533929388595,-0.009855268825123121
2011-01-28,-0.0011069183520162978,0.0,0.0,-0.0009065727138157151,0.004336214125599654
2011-01-31,-0.001204214897153367,-0.00030088762074449764,0.0005034486337016977,0.0017055434282328608,0.01048396699420118
2011-02-01,0.0020784884010688768,0.002374827951673743,-0.0004972403264898684,0.0005930612015281968,0.013644950510609115
2011-02-02,-0.0015882473062709189,-0.0008934333249286224,0.0,-0.000496845044254589,0.000395608748112976
2011-02-03,0.0012864283600818453,-9.898539973437847e-05,-0.00029604776453452853,0.0030609749893569984,0.0031592483577445657
2011-02-04,-0.004432849695913354,-0.0018723829072064611,-0.0005893330884644312,0.0005921831993034299,-0.0008875302589400696
2011-02-07,0.0007879444906830576,0.000591016565666947,-0.0004936565238228874,-0.0018723829072064611,0.0006911873886626075
2011-02-08,0.0012783324421370363,-0.0005902026533709771,-0.0023617409127771136,-0.00029485478615506704,0.0016766116654951247
2011-02-09,-0.003361347702704883,-0.0018781204551919272,0.0013850417726617003,-0.00049527018000149,-0.004147334867318577
2011-02-10,0.001693986753550335,0.0006974543201072858,0.0019920325312405766,0.0012934681670049397,-0.009245058144050938
2011-02-11,-9.985521002851263e-05,0.0005991611922805273,-0.0005013285310795031,-0.0016990659227094469,0.0005990415514601951
2011-02-14,-0.0010978592848797184,0.0,-0.0007985626297798288,0.0005989817489656911,0.0004992262097592433
2011-02-15,0.0014019629774767906,0.00020022024293543685,0.0011964109104086879,-0.0009010362525804723,-0.004802890961678127
2011-02-16,-0.000901668147047477,-0.0016012813669738792,0.0004999250216603233,0.0009016681470473603,0.0060997139276013105
2011-02-17,0.0014886123921955625,-0.000992063573428253,-0.0004984796474289138,0.0029705933321180276,0.008635717968396277
2011-02-18,0.0009890219380019145,-0.0003955305104466911,-0.00029680930220370746,0.0025668885651085045,0.0024677965241141557
2011-02-21,0.0,-0.0003964714096935455,0.0006931036467378438,-0.0005948250398441649,-0.005932974982780288
2011-02-22,0.0,-0.0017953326186743745,0.0005989817489656911,-0.0024991266068612418,-0.008265744417032539
2011-02-23,0.0002996553985367177,0.001099945113649902,-0.0001995211499036435,-0.0013991607319534282,0.002596625847265914
2011-02-24,-0.002874277215443214,0.0,0.0011921320704529766,0.0014877265327707682,0.00774966620687833
2011-02-25,0.000787789307113965,-9.847850714541955e-05,0.0007914523563117734,-0.00039381707705985803,0.006904061352383443
2011-02-28,0.0005891594828706176,0.0001965215688745914,-0.0004927322100181951,-0.0014735500480558903,0.004428051515732004
2011-03-01,0.002164290072563785,0.0010818786400713003,0.00019630938421897443,-0.0020658115654183604,-0.005217317539340223
2011-03-02,0.00039342972869033435,-0.0007863181061724807,0.0023694354061058963,-0.0014761602837976907,0.0026612799699790575
2011-03-03,0.0003947108794091983,-0.0007891103191092533,0.00029502876744464437,-0.0006908463141779648,-0.003352399116805126
2011-03-04,0.0002965745659619378,0.00019764798957500924,-0.000493705267989071,-0.0007910610518329597,0.001184483407659741
2011-03-07,-0.002561830152702149,-0.0014781968693110058,-0.0004921017765760954,-0.0026673268469175567,-0.0023689676462357316
2011-03-08,0.0009919651641696937,0.0008924587830195697,-0.0005935892536778147,0.002277792517386969,-0.003266521093089457
2011-03-09,-0.002472189145389037,-0.000989413358640864,-0.00039631428240909436,0.001088516262048258,0.0007928642635371728
2011-03-10,-9.996501232890719e-05,-0.000399840069301327,-0.00039856517068065866,0.0008993255664842943,-0.007857218800289043
2011-03-11,-0.0007951496294113478,-0.0005964214888527082,0.0008008008435956326,0.006244754396976056,0.012108127282481018
2011-03-14,-0.0028819895724226294,0.0001985308722026197,0.0010905667070068388,0.002881989572422747,0.00019801980262734245
2011-03-15,-0.0026273256827154686,-0.0005055356257505203,-0.004642252761152613,0.0018196527463307623,-0.021009176089343433
2011-03-16,-0.0028314307519799768,-0.004956764991704579,-0.002519019922385098,-0.0036522309035571824,-0.010672459890771872
2011-03-17,-0.004163922128573082,-0.002031488763661133,-0.0009131957410019934,-0.0003053590537240293,-0.00020439448206058125
2011-03-18,0.00282229801288702,0.0017117257363782254,-0.00020202020270724766,0.0013076499373780252,0.017527423021075933
2011-03-21,0.0005970743534928765,0.0014938010047601564,0.0005977286489977721,-0.0009953220688321497,0.010192953244427466
2011-03-22,-0.0011880013277245657,-0.000989511262214994,0.0,0.0018803508929904611,0.0031764966157444017
2011-03-23,0.0,-9.905403405652156e-05,0.0013860016078769313,0.0007920008334001793,0.003759031036302841
2011-03-24,0.0029440649331492997,0.002256119452251364,0.0006896891745875266,0.0009794320077774177,0.007867861200613738
2011-03-25,0.002337359848704772,0.0014599253164851874,0.001173594266730747,0.0,0.004983642503141754
2011-03-28,0.0006813647024693676,0.0004864996447207225,-0.001457372130669662,-0.0007787404267782307,-0.0003904724766519504
2011-03-29,0.0024448694394295714,0.002446783701727048,0.001268602268208421,0.0005858803018873288,0.004286834312365794
2011-03-30,0.0,0.00019398642155892814,0.0006790512944637662,0.00029096552263848367,0.003203108780853009
2011-03-31,0.0012574359639123767,0.00019355463139899298,0.0,-0.0006768844236587309,0.0010654269979698048
2011-04-01,-0.0009664637845149529,-0.0005803269337836666,0.0002901213694736912,0.0021249887258336813,0.005310174196528577
2011-04-04,-0.00038669760729357976,-0.0011602050996881096,-0.0009630201052425023,0.0004833486487836721,-0.002313254043593952
2011-04-05,0.0024237735458734326,0.0,0.0,0.0015481377063996482,-0.004061115618284151
2011-04-06,0.0018273628552202866,0.0010577432593475208,0.0010600877974401503,0.0026868838734417943,0.010984885945367851
2011-04-07,0.0007630675685024268,-9.533342873893922e-05,9.542440009140486e-05,-0.001622215156073738,0.00287081536879896
2011-04-08,-0.0007592294186473426,-0.0010439900345551563,-0.001045081088896242,0.0,0.009226298386778426
2011-04-11,-0.0001897173217603864,-9.486315996294795e-05,-0.0005682356436637423,0.0004742258352257927,-0.00598661929565687
2011-04-12,-0.0029528049268205416,-0.00381170653996017,0.0005724644751318784,-0.0016229895204195475,-0.0048726986966538275
2011-04-13,-0.0009531072013926784,-0.0008579191222553538,0.0003814973818323922,0.003711992079319134,0.005444399522134723
2011-04-14,0.0007614696731921869,0.00028548318222144004,-0.000569800585217096,0.0018061699857626027,0.0038030089569860946
2011-04-15,0.0010429012559378126,0.0018968139222784973,0.0007604563104115124,-0.0005687203944759167,0.002842795432929975
2011-04-18,-0.0041896842851501396,-0.003808802928640932,-0.0012331042586917124,-0.001432322994933059,-0.005036357868414654
2011-04-19,0.00038087983701736583,-0.0006665714668556775,0.0,0.00019038553127461726,0.002568861124385647
2011-04-20,0.0036556257610432926,0.0014064040572372893,0.002446599507795172,-0.0011233852520120841,0.016304965145947616
2011-04-21,-0.000186167737668794,0.0002794466973615521,-0.0006509508761967506,-9.309686735759161e-05,0.004756362429250966
2011-04-22,-0.0006517994550792562,0.0,0.0003727865840002372,-9.314889858186839e-05,-0.0013965832538574822
2011-04-25,-0.0027045947938924763,-0.0012125170538371149,0.001117318551992598,-0.0005604857689931089,-0.003351334359925495
2011-04-26,-0.0006514961373347696,0.000186150410068379,0.0031675077722309033,0.0022319362004164004,0.0060428761954900755
2011-04-27,-0.002868645838947003,-0.0004623422339515089,0.0015713826776443222,-0.0002780481041130355,0.005914442894674903
2011-04-28,0.0020176089015988352,0.0016488049901838859,-0.0002745115998388964,-9.162123786697476e-05,0.006795251124730395
2011-04-29,0.0014619885644994101,-0.0010969925224786335,-0.00045785450184012387,-0.00036529680771510924,0.0038363218405887438
2011-05-02,0.0021885837661680067,0.002098445184068909,0.0005479952644213045,0.0023655729346306127,-0.0031036081507756683
2011-05-03,0.0011944688331560578,0.002113097391544061,9.191598885106e-05,0.0007343492160376244,-0.009738248754661935
2011-05-04,-0.002673428649223258,-0.0006454290021671458,0.0008288438104009123,-0.0037919120579756583,-0.009740788554626907
2011-05-05,0.0010307830177549247,0.0010299144208914125,-0.00046643967448589934,-0.0022503525671049335,-0.011815591324331463
2011-05-06,0.0006508903479599034,-0.0005579838329463154,0.001031846627830157,0.0012076735175821664,0.00920194286550892
2011-05-09,-0.0006523461393448002,-0.001025019891265134,-0.0014849190663554232,0.0,0.007071770422381695
2011-05-10,0.0013903695987772318,0.0010199824705518924,-0.00018551154862588023,0.0016658958040549226,0.005271200997026838
2011-05-11,-0.0020383589008921626,-0.0025028981779952296,0.00045996045151115586,-0.0017637507473158482,-0.012903404835907954
2011-05-12,-0.0004694174615606224,0.0004710981384531876,-0.004525321194880635,-0.0031036940033402098,-0.0035567240789247294
2011-05-13,-0.0005633802965914185,-0.001504466668349206,9.347104741114269e-05,-0.0037640018091358958,-0.008852949136787976
2011-05-16,0.0038732276469182294,0.0015094342488543404,-0.0006614694311581734,0.001507443285269185,0.00047301453036515024
2011-05-17,0.002367985951408265,0.0001893043072382332,0.001038863010747486,-0.001514864898670238,0.004717880047487015
2011-05-18,0.0008498985355064351,0.0015098615683283721,-9.413093620170761e-05,0.001509149503556837,0.0007527995085917865
2011-05-19,-0.00037583388584823163,0.0016899825635209034,-0.001315418774660612,-0.002540580053891419,0.003005543729574437
2011-05-20,-0.005074721914064682,-0.0031954914409427896,0.0007482929916092004,0.00018841262420333716,-0.00046902116145191496
2011-05-23,0.0014274161437786029,0.0012354480069872728,-0.0013271402080625746,-0.000951384335865079,-0.01285704986170594
2011-05-24,0.0017984765129744288,0.00037871615677024704,0.0011360410196523047,-0.001798476512974286,0.004177750094616265
2011-05-25,0.0010488677957992422,-0.0001905487810643276,0.0012399257633203516,0.001618816713085908,-0.002846571805429698
2011-05-26,-0.0007550731835858464,-0.001982161203991211,-0.0008496578278442203,-0.0006611570488775799,0.010115898128421775
2011-05-27,0.0010294324993139945,-0.0002805967375656307,9.362857550961744e-05,-0.00037421648860311703,0.006843242079404534
2011-05-30,-0.0006547869837801397,-0.0005613247410929096,0.0005609049413209011,-9.35760071800759e-05,-0.0025232479160088713
2011-05-31,-0.0012185407141188014,-0.0014067997630815721,-0.0008416328172498148,-0.0002814126935694961,-0.002904935744726179
2011-06-01,-0.0027040904164221864,-0.0022392246714175537,-0.0005593362688941287,-0.0006538084574187324,-0.004043449018348117
2011-06-02,-0.002066698715886738,0.0009395847726845537,0.0004701678585837993,0.0006580493774478258,0.005450116854742419
2011-06-03,0.002442691932351026,0.0012200273673226003,0.00037512895497586246,0.0032788450378533934,0.0040215158243407404
2011-06-06,-0.0013968433616393851,-0.0007446709829366788,-0.00018601190529824975,-0.0007457817069816541,-0.000372856081873615
2011-06-07,0.0003734129991111907,0.00018674136375462043,-0.000467180573785542,0.0003732736138901589,-0.0009327488783710641
2011-06-08,0.0007524454832064234,-0.0005645996197784748,-0.0009402031531264708,-0.001034758570292913,-0.008340019291804331
2011-06-09,0.0016992357529598428,0.0016047579787858493,-0.0007555723819977456,0.0006600349115199832,-0.000188217580077502
2011-06-10,-0.002931028430314862,-0.0009461633783726131,0.0012254325896052503,-0.0012317022732972105,-0.00850666755432806
2011-06-13,0.0005676442914957422,0.0,-0.0011364713790669248,-0.0007569306823693867,0.007948565694304511
2011-06-14,0.0025341418601732063,0.0014077239432321326,0.0010344666366620147,0.0020601187171859965,0.0064822435635164405
2011-06-15,0.0011255980927654967,-9.375146493524975e-05,-0.000280491797454155,-0.00028128076693817374,-0.011395329787983653
2011-06-16,0.0018037694167663465,-0.0009495775093928012,0.0004742258352257927,-0.0007590853386601736,0.00028410436291283035
2011-06-17,0.000847896795816781,0.0014135609949293697,0.0012353306079925864,-0.0007536505302553966,0.005665202575065126
2011-06-20,0.0003789673186048386,0.0,-0.0005714285869776052,0.0016090108057004642,-0.0020778246992020047
2011-06-21,0.0011331445971688972,0.0003777505002893473,-0.0012297215757682812,0.0008490166068224857,0.0013227515156163097
2011-06-22,0.0020760600077107676,0.0016960335734283207,0.00018864365270045882,0.0018835944540603715,-0.002174016641507954
2011-06-23,-0.00028643720060274845,-0.00047739534014059254,0.0006644203177367311,9.548818340990709e-05,-0.0032224461588266353
2011-06-24,-0.0024663264256618517,-0.0013273918702596756,0.0029407600759707225,-0.0020916531679840296,-0.004281032081730699
2011-06-27,0.0018240296901918713,0.001439746853298447,0.0017267847728967914,0.0014376769620592035,-0.0029615498120696363
2011-06-28,0.0024783160144670005,0.0006668889877037743,-0.0016248510145947643,0.0011417698671398863,0.007909699597786543
2011-06-29,0.0007530120837742603,-0.0007539346318864217,0.0020786099698731405,0.001410371161340336,0.01282673437827539
2011-06-30,0.0005591798840950922,0.0007446709829367809,0.0,-0.002425374323254252,0.0033679515417051626
2011-07-01,0.0027091426724287085,0.0014028526967496337,9.33924819730433e-05,0.0013984060452544463,0.005681039726238905
2011-07-04,-0.0003727518447781546,9.322705455878266e-05,0.0007451565173411531,9.320098799792099e-05,-0.002788883466084737
2011-07-05,0.00046731156511906936,0.0007477334678696184,0.0005608525104954441,-0.0003738317800545336,-0.005507598519517268
2011-07-06,-0.0010296252138141445,-0.0010295288475456392,-9.348852435168719e-05,0.0006553386931162914,0.0011226495706184354
2011-07-07,0.000743632679741764,0.0010222574190723412,0.00037250885139250464,0.00027871974909831953,0.006988148633928383
2011-07-08,-0.0006524069386537684,-0.0005590756761351543,-0.0004640155992496271,-9.323574665271795e-05,-0.0015797057599079357
2011-07-11,-0.00046823056528063066,0.0,0.0,-0.0039418164601312,-0.005520998443543251
2011-07-12,-0.0005655575605548589,-0.00047127575215995406,0.003221530169135374,-0.0008489365222391844,-0.006306793625504221
2011-07-13,0.00513324194050807,0.005041556752663289,-0.0012184265062352713,0.001767195734987625,0.017411279494747703
2011-07-14,0.001393728448603883,0.0009288501503778076,0.0017678534494907322,-0.003720934525690074,-0.005210283465406764
2011-07-15,-0.0007510327052229913,-0.00037530493966512525,0.001220485529147869,-0.0008455865585813988,-0.007584661108426902
2011-07-18,-0.0022641519106383844,-0.001508580335132742,0.001507301274543151,-0.0015122876228121382,-0.0030131849539943877
2011-07-19,0.0014968662164354352,0.00028080685353244295,0.001125703683603098,0.0002804131438667755,0.011159678811229572
2011-07-20,-0.0007451565173410337,0.0006521638093915786,0.0008381059297684383,0.0007451565173411531,0.0018634124463968525
2011-07-21,0.0026902933801246053,0.0029670860895932728,-0.00018670649792841985,0.004068052947471619,0.008527255303916851
2011-07-22,-0.0004609357076307548,0.0005532503598932583,0.0009223391172221425,0.0010137782537303131,0.001383444998146138
2011-07-25,0.0010143391528555645,0.00027671447854464625,0.0012017565578526187,-0.0006453694964236418,9.219563921159723e-05
2011-07-26,-0.00018279864779900177,0.0007316627361339227,0.0001830663620672161,0.00036556388635940195,0.009998707342751269
2011-07-27,-0.0024437718637866624,-0.0014482261763646524,0.00018076645023913757,-0.0010880407275212054,0.006187462870471147
2011-07-28,0.0002720965052386929,-0.0004537822830513577,-9.040365236907485e-05,-0.0009072764186136161,-0.0016341356337357437
2011-07-29,0.0,0.000365263450321572,0.0012804099060446127,0.0025524170648383525,-0.0011818720408404053
2011-08-01,-0.004356909860273326,-0.00445273124262525,-0.0005437738035023493,-0.00273273990432366,-0.002822417314966371
2011-08-02,0.0001843487884287705,-0.00018421295069146926,0.0002757479681060161,-0.0012911557636199273,-0.0174749227487082
2011-08-03,-0.0025164280020429763,-0.0008381839838803544,0.0007432181687336577,-0.001213875680123868,-0.0004640155992496271
2011-08-04,-0.0017949086109319877,-0.0011329306347746307,-0.00028172982296494433,-0.0016087062849532185,-0.030632431377980173
2011-08-05,-0.003431516092450873,-0.004106389764953885,-0.002006402048907044,-0.0030601534830352654,-0.0006702092261019129
2011-08-08,0.002223189741748966,0.001351482008970015,-0.001350960352144636,-0.004742326816623262,-0.021844468430548263
2011-08-09,0.0005894488823779132,0.0029539210135998027,-0.00029566845925731004,-0.0018677813245148419,0.019633247993925518
2011-08-10,-0.0033157822460334447,-0.0031195190047175855,-0.00019344230643551734,-0.0024451085583962464,-0.02307457679205021
2011-08-11,-9.762288288121106e-05,0.0005861664880611708,0.001167656063386346,0.0026324784860692237,0.018540734076580752
2011-08-12,-0.0008717974107639596,-0.002419082896278103,0.0015538509487492526,0.0007749685556896414,0.00096637038830952
2011-08-15,0.0013376650188773444,0.0,0.00028794932290919896,9.547906628745728e-05,0.013604348542484459
2011-08-16,0.001147337347393002,-0.0008609557139651939,-0.0013429258612972362,0.002004678252377941,-0.003909048215560059
2011-08-17,0.0016068815783288717,9.450455991532435e-05,-0.0005721369470458561,-0.0005668398829147685,0.0064749797730805315
2011-08-18,-0.0072070652607413525,-0.004521629715402733,0.001718541572472669,0.0025043357338352156,-0.015398898324217902
2011-08-19,0.0016285868426899536,0.0006705944591964059,0.0012558568041934122,0.0,0.0029834967513497415
2011-08-22,-0.0023929181076127494,-0.0014361628204512718,-0.0008632680023905079,-0.0007669447217081332,0.0008662592581746485
2011-08-23,0.001813583277594224,0.002770746529674306,-0.00019040365632536814,-9.536979645777139e-05,0.012714668682937505
2011-08-24,0.0016197421482269526,0.0009513843358651167,0.0016246957270017613,-0.0015243905390963889,-0.005907029371224633
2011-08-25,-0.0008584100865706821,-0.00267073794766263,0.0004779429427117429,-0.0022927025709752733,-0.004021453140777836
2011-08-26,-0.001907487464394884,-0.0021945526674093606,0.001525407865620344,0.004666897369844706,0.014099500029340694
2011-08-29,-0.0005645996197784748,0.0,0.0002826322502211169,0.000846779934871013,0.00884961527698238
2011-08-30,0.0009381743816002417,-0.002720324364122478,0.0,0.0004687573329165218,0.0002811489639436771
2011-08-31,0.0014033776920836685,9.352349784701232e-05,-9.364611141363445e-05,0.0012146696190957873,0.0013109843623118208
2011-09-01,0.0007462686913504412,0.0018646285469637168,0.0005603810737846829,0.0012115000782855602,0.0033632318697664533
2011-09-02,0.0009373828957853212,0.0006570610833851002,-0.001122649570618494,-0.0007498360085139479,-0.007771210871117006
2011-09-05,-0.00265629603109633,-0.00037986705110151846,-0.001890002452609683,0.0039818027580224005,-0.004823388554077724
2011-09-06,0.0006645464715065868,0.001517882845266968,0.0,-0.0019949657497558004,-0.005418521741691836
2011-09-07,-0.00028273879835867473,-0.00018844813020995924,0.00047132017651505643,-0.0010373934065640834,0.015323795879712084
2011-09-08,-0.0003763289159099968,-0.001975448645801694,0.002451906169903986,0.002349735561127564,-0.00687611619890709
2011-09-09,-0.0032470661706684696,0.0011479959167602469,0.000188714852418878,0.0009561144241125982,-0.010642441762253978
2011-09-12,0.0028982727272687503,0.0025094116054259286,0.003104086302673923,-0.003963080920418379,-0.0060685058363807885
2011-09-13,0.0020316361653560868,0.0036771862607608485,-0.0009726681050872583,-0.0023222071393604942,-0.0036782540744918595
2011-09-14,-0.004985591244779056,-0.002055096872436231,-0.0033271387968076375,-0.0009804883617148487,-0.0055428741125421776
2011-09-15,-0.001551741170646308,0.0018420675139451,-0.0009749440179485,-0.0017485918580105613,0.007480483709249972
2011-09-16,0.001926597262912455,-0.000385542173450305,0.00048409740985088425,-0.0018301791940917363,0.00260983184237095
2011-09-19,-0.003042349861234693,-9.806325087537047e-05,0.0007811737532291956,0.0012769512073559468,-0.007707731217099
2011-09-20,0.0001947609315729592,0.0013647886696325474,-0.0006832935011324766,0.0029168712951234102,0.0053724182943228746
2011-09-21,-0.0013697292034878154,-0.00039150436048654023,-0.001951791387640155,-0.0019600163076022212,-0.020968430789550987
2011-09-22,-0.003370617562220155,-0.002456249315967655,-0.0031166767298701215,0.0018399269220070735,-0.031017286721821725
2011-09-23,0.0018397388672279653,-0.0001019004433551928,0.005289403034992198,-0.00010211896868719884,0.0033806311969295424
2011-09-26,-0.008420670007728899,-0.0038994405491195616,0.0015456749947331352,0.0018545235069942503,0.005300725969074962
2011-09-27,0.0015083717475973654,0.0010063400265605815,-0.00010119921073249575,0.0014057638623893585,0.006889591588294015
2011-09-28,0.0010091836561419557,-0.002219756738312888,-0.004039593455298834,-0.0024237539637613696,-0.01577400029510574
2011-09-29,0.0010145075436428395,-0.00040584416141467675,0.0005071251186323829,-0.004166037626297122,0.0019470211612691293
2011-09-30,0.003397336875504416,-0.00020590960641070832,-0.000718870377555953,-0.0010282777255659324,-0.011118088583976936
2011-10-03,0.004563376514844067,-0.00041575720378533106,-0.0014521317768005318,-0.005499365351311897,-0.014686999068715392
2011-10-04,-0.0016947361327726933,-0.0035063522084560145,0.004657078696447794,0.00010600519435386696,0.0018869908104729464
2011-10-05,0.00020861583469841826,0.002295972622041268,0.0021972281923797916,0.0019796828554634787,0.011247775318646737
2011-10-06,0.002276491049367486,-0.0020695371624902532,0.0028794754572755454,0.0007232526016570181,0.007839941126045675
2011-10-07,0.0019304044602722636,0.00111828405899919,-0.0011222773202619045,-0.0013204003746630222,0.0036923118871273705
2011-10-10,0.0026107053687646426,0.002309353905497506,0.003841104490170094,0.001302801206467206,0.023794976762689074
2011-10-11,-0.00030203876393726026,-0.00010078105324732068,-0.0019134906890870675,0.0030162902418071776,-0.0035082479725107806
2011-10-12,0.0038436946745629363,0.000889196323964015,0.007780587879667073,0.0007866273758625769,0.017320759516678167
2011-10-13,-0.003454916817001942,-0.0014822869456462236,-0.00530296833414202,0.0005931198275895065,0.005216803996232321
2011-10-14,9.703556361005927e-05,0.0,0.0035200975039847058,0.0009698381130659683,0.01490892414214335
2011-10-17,-0.0022420441228859986,-0.002145505016499297,0.00038669760729357917,-0.00029281148030204046,-0.01542396840314311
2011-10-18,-0.0013771397022034537,-0.0030534374868902317,-0.0009851246979339118,0.002654216353004879,0.00939985379976217
2011-10-19,-0.00019415590780336937,-0.0003885381301913262,0.00038819876263900135,0.0003882741264077312,-0.0030257209165370676
2011-10-20,0.0024384308595351675,-9.766101868206784e-05,0.002448940833070189,-0.007235072624340441,-0.00029329813965933346
2011-10-21,0.001741823548570162,-9.673518749981815e-05,-0.0012703377874860576,-0.0010640871620725943,0.014367784292886461
2011-10-24,0.0026899814472089354,0.0005761475096959786,-0.001251745385146282,0.0009589567286468611,0.013271977848250467
2011-10-25,-0.0013417675005172622,-0.0011521844769591526,-0.0011448198159330848,0.0021076842445176764,-0.0035411818600657157
