date,account_balance
2011-06-07,102495.69
2011-06-08,102495.69
2011-06-09,102495.69
2011-06-10,102495.69
2011-06-11,102495.69
2011-06-12,102495.69
2011-06-13,102495.69
2011-06-14,102495.69
2011-06-15,102495.69
2011-06-16,102495.69
2011-06-17,102495.69
2011-06-18,102495.69
2011-06-19,102495.69
2011-06-20,102495.69
2011-06-21,102495.69
2011-06-22,102495.69
2011-06-23,102495.69
2011-06-24,102495.69
2011-06-25,102495.69
2011-06-26,102495.69
2011-06-27,102495.69
2011-06-28,102495.69
2011-06-29,102495.69
2011-06-30,102495.69
2011-07-01,102495.69
2011-07-02,102495.69
2011-07-03,102495.69
2011-07-04,102495.69
2011-07-05,102495.69
2011-07-06,102495.69
2011-07-07,102495.69
2011-07-08,102495.69
2011-07-09,102495.69
2011-07-10,102495.69
2011-07-11,102495.69
2011-07-12,102495.69
2011-07-13,102495.69
2011-07-14,102495.69
2011-07-15,102495.69
2011-07-16,102495.69
2011-07-17,102495.69
2011-07-18,102495.69
2011-07-19,102495.69
2011-07-20,102495.69
2011-07-21,102495.69
2011-07-22,102495.69
2011-07-23,102495.69
2011-07-24,102495.69
2011-07-25,102495.69
2011-07-26,102495.69
2011-07-27,102795.15
2011-07-28,102795.15
2011-07-29,102795.15
2011-07-30,102795.15
2011-07-31,102795.15
2011-08-01,102795.15
2011-08-02,102795.15
2011-08-03,102795.15
2011-08-04,102795.15
2011-08-05,102795.15
2011-08-06,102795.15
2011-08-07,102795.15
2011-08-08,102795.15
2011-08-09,102795.15
2011-08-10,102795.15
2011-08-11,102795.15
2011-08-12,102795.15
2011-08-13,102795.15
2011-08-14,103169.63
2011-08-15,103169.63
2011-08-16,103169.63
2011-08-17,103169.63
2011-08-18,103169.63
2011-08-19,103169.63
2011-08-20,103169.63
2011-08-21,103169.63
2011-08-22,103169.63
2011-08-23,103169.63
2011-08-24,103169.63
2011-08-25,103169.63
2011-08-26,103169.63
2011-08-27,103169.63
2011-08-28,103169.63
2011-08-29,103169.63
2011-08-30,103169.63
2011-08-31,102044.81
2011-09-01,102044.81
2011-09-02,102044.81
2011-09-03,102044.81
2011-09-04,102044.81
2011-09-05,102044.81
2011-09-06,102044.81
2011-09-07,102044.81
2011-09-08,102044.81
2011-09-09,102044.81
2011-09-10,102044.81
2011-09-11,102044.81
2011-09-12,102044.81
2011-09-13,102044.81
2011-09-14,102044.81
2011-09-15,102044.81
2011-09-16,102044.81
2011-09-17,102044.81
2011-09-18,102044.81
2011-09-19,102044.81
2011-09-20,102044.81
2011-09-21,102044.81
2011-09-22,102044.81
2011-09-23,102044.81
2011-09-24,102044.81
2011-09-25,102044.81
2011-09-26,102044.81
2011-09-27,102044.81
2011-09-28,102044.81
2011-09-29,102044.81
2011-09-30,102044.81
2011-10-01,102044.81
2011-10-02,102044.81
2011-10-03,102044.81
2011-10-04,102044.81
2011-10-05,102044.81
2011-10-06,102044.81
2011-10-07,102044.81
2011-10-08,102044.81
2011-10-09,102044.81
2011-10-10,102044.81
2011-10-11,102044.81
2011-10-12,102044.81
2011-10-13,102044.81
2011-10-14,102044.81
2011-10-15,102044.81
2011-10-16,102044.81
2011-10-17,102044.81
2011-10-18,102044.81
2011-10-19,102044.81
2011-10-20,102044.81
2011-10-21,102044.81
2011-10-22,102044.81
2011-10-23,102044.81
2011-10-24,102044.81
2011-10-25,102044.81
2011-10-26,102044.81
2011-10-27,102044.81
2011-10-28,102044.81
2011-10-29,102044.81
2011-10-30,102044.81
2011-10-31,102044.81
2011-11-01,102044.81
2011-11-02,102044.81
2011-11-03,102044.81
2011-11-04,102044.81
2011-11-05,102044.81
2011-11-06,102044.81
2011-11-07,102044.81
2011-11-08,102044.81
2011-11-09,102044.81
2011-11-10,102044.81
2011-11-11,102044.81
2011-11-12,102044.81
2011-11-13,102044.81
2011-11-14,102044.81
2011-11-15,102044.81
2011-11-16,102044.81
2011-11-17,102044.81
2011-11-18,102044.81
2011-11-19,102044.81
2011-11-20,102044.81
2011-11-21,102044.81
2011-11-22,102044.81
2011-11-23,102044.81
2011-11-24,102044.81
2011-11-25,102044.81
2011-11-26,102044.81
2011-11-27,102044.81
2011-11-28,102044.81
2011-11-29,102044.81
2011-11-30,102044.81
2011-12-01,102044.81
2011-12-02,102044.81
2011-12-03,102044.81
2011-12-04,102044.81
2011-12-05,102044.81
2011-12-06,102044.81
2011-12-07,102044.81
2011-12-08,102044.81
2011-12-09,102044.81
2011-12-10,102044.81
2011-12-11,102017.04
2011-12-12,102017.04
2011-12-13,102017.04
2011-12-14,102017.04
2011-12-15,102017.04
2011-12-16,103013.34
2011-12-17,103013.34
2011-12-18,103013.34
2011-12-19,103013.34
2011-12-20,103013.34
2011-12-21,103013.34
2011-12-22,103013.34
2011-12-23,103013.34
2011-12-24,103013.34
2011-12-25,103013.34
2011-12-26,103013.34
2011-12-27,103013.34
2011-12-28,103013.34
2011-12-29,103013.34
2011-12-30,103013.34
2011-12-31,103013.34
2012-01-01,103013.34
2012-01-02,103013.34
2012-01-03,103013.34
2012-01-04,103013.34
2012-01-05,103013.34
2012-01-06,103013.34
2012-01-07,103013.34
2012-01-08,103013.34
2012-01-09,103013.34
2012-01-10,103013.34
2012-01-11,103013.34
2012-01-12,103013.34
2012-01-13,103013.34
2012-01-14,103013.34
2012-01-15,103013.34
2012-01-16,103013.34
2012-01-17,103013.34
2012-01-18,103013.34
2012-01-19,103013.34
2012-01-20,103013.34
2012-01-21,103013.34
2012-01-22,103013.34
2012-01-23,103013.34
2012-01-24,103013.34
2012-01-25,103013.34
2012-01-26,103013.34
2012-01-27,103013.34
2012-01-28,103013.34
2012-01-29,103013.34
2012-01-30,103013.34
2012-01-31,103013.34
2012-02-01,103013.34
2012-02-02,103013.34
2012-02-03,103381.23
2012-02-04,103381.23
2012-02-05,103381.23
2012-02-06,103381.23
2012-02-07,103381.23
2012-02-08,103381.23
2012-02-09,103381.23
2012-02-10,103381.23
2012-02-11,103381.23
2012-02-12,103381.23
2012-02-13,103381.23
2012-02-14,103381.23
2012-02-15,103381.23
2012-02-16,102342.1
2012-02-17,102342.1
2012-02-18,102342.1
2012-02-19,102342.1
2012-02-20,102342.1
2012-02-21,102342.1
2012-02-22,102342.1
2012-02-23,102342.1
2012-02-24,102342.1
2012-02-25,102342.1
2012-02-26,102342.1
2012-02-27,102342.1
2012-02-28,102342.1
2012-02-29,102342.1
2012-03-01,102342.1
2012-03-02,102342.1
2012-03-03,102342.1
2012-03-04,102342.1
2012-03-05,102342.1
2012-03-06,102342.1
2012-03-07,102342.1
2012-03-08,102342.1
2012-03-09,102342.1
2012-03-10,102342.1
2012-03-11,102342.1
2012-03-12,102342.1
2012-03-13,102342.1
2012-03-14,102342.1
2012-03-15,102342.1
2012-03-16,102342.1
2012-03-17,102342.1
2012-03-18,102342.1
2012-03-19,102342.1
2012-03-20,102342.1
2012-03-21,102342.1
2012-03-22,102342.1
2012-03-23,102342.1
2012-03-24,102342.1
2012-03-25,102342.1
2012-03-26,102342.1
2012-03-27,102342.1
2012-03-28,102342.1
2012-03-29,102342.1
2012-03-30,102342.1
2012-03-31,102342.1
2012-04-01,102342.1
2012-04-02,102342.1
2012-04-03,102342.1
2012-04-04,102342.1
2012-04-05,102342.1
2012-04-06,102342.1
2012-04-07,102342.1
2012-04-08,102342.1
2012-04-09,102342.1
2012-04-10,102342.1
2012-04-11,102342.1
2012-04-12,102342.1
2012-04-13,102342.1
2012-04-14,102342.1
2012-04-15,102342.1
2012-04-16,102342.1
2012-04-17,102342.1
2012-04-18,102342.1
2012-04-19,102342.1
2012-04-20,102342.1
2012-04-21,102342.1
2012-04-22,102342.1
2012-04-23,102342.1
2012-04-24,102342.1
2012-04-25,102342.1
2012-04-26,102342.1
2012-04-27,102342.1
2012-04-28,102342.1
2012-04-29,102342.1
2012-04-30,102342.1
2012-05-01,102342.1
2012-05-02,102342.1
2012-05-03,102342.1
2012-05-04,102342.1
2012-05-05,102342.1
2012-05-06,102342.1
2012-05-07,102342.1
2012-05-08,102342.1
2012-05-09,102342.1
2012-05-10,102342.1
2012-05-11,102342.1
2012-05-12,102342.1
2012-05-13,102342.1
2012-05-14,102342.1
2012-05-15,102342.1
2012-05-16,102342.1
2012-05-17,102342.1
2012-05-18,102342.1
2012-05-19,102342.1
2012-05-20,102342.1
2012-05-21,102342.1
2012-05-22,102342.1
2012-05-23,100721.31
2012-05-24,100721.31
2012-05-25,100721.31
2012-05-26,100721.31
2012-05-27,100721.31
2012-05-28,100721.31
2012-05-29,100721.31
2012-05-30,100721.31
2012-05-31,100721.31
2012-06-01,100721.31
2012-06-02,100721.31
2012-06-03,100721.31
2012-06-04,100721.31
2012-06-05,100721.31
2012-06-06,100721.31
2012-06-07,100721.31
2012-06-08,100721.31
2012-06-09,100721.31
2012-06-10,100721.31
2012-06-11,100721.31
2012-06-12,100721.31
2012-06-13,100721.31
2012-06-14,100721.31
2012-06-15,100721.31
2012-06-16,100721.31
2012-06-17,100721.31
2012-06-18,100721.31
2012-06-19,100721.31
2012-06-20,100721.31
2012-06-21,100721.31
2012-06-22,100721.31
2012-06-23,100721.31
2012-06-24,100721.31
2012-06-25,100721.31
2012-06-26,100721.31
2012-06-27,100721.31
2012-06-28,100721.31
2012-06-29,100721.31
2012-06-30,100721.31
2012-07-01,100721.31
2012-07-02,100721.31
2012-07-03,100721.31
2012-07-04,100721.31
2012-07-05,100721.31
2012-07-06,100721.31
2012-07-07,100721.31
2012-07-08,100721.31
2012-07-09,100721.31
2012-07-10,100721.31
2012-07-11,100721.31
2012-07-12,100721.31
2012-07-13,100721.31
2012-07-14,100721.31
2012-07-15,100721.31
2012-07-16,100721.31
2012-07-17,100721.31
2012-07-18,100721.31
2012-07-19,100721.31
2012-07-20,100721.31
2012-07-21,100721.31
2012-07-22,100721.31
2012-07-23,100721.31
2012-07-24,100721.31
2012-07-25,100721.31
2012-07-26,100721.31
2012-07-27,100721.31
2012-07-28,100721.31
2012-07-29,100721.31
2012-07-30,100721.31
2012-07-31,100721.31
2012-08-01,100721.31
2012-08-02,101112.42
2012-08-03,101112.42
2012-08-04,101112.42
2012-08-05,101112.42
2012-08-06,101112.42
2012-08-07,101112.42
2012-08-08,101112.42
2012-08-09,101112.42
2012-08-10,101112.42
2012-08-11,101112.42
2012-08-12,101112.42
2012-08-13,101112.42
2012-08-14,101112.42
2012-08-15,101112.42
2012-08-16,101112.42
2012-08-17,101112.42
2012-08-18,101112.42
2012-08-19,101112.42
2012-08-20,101112.42
2012-08-21,101112.42
2012-08-22,101112.42
2012-08-23,101112.42
2012-08-24,101112.42
2012-08-25,101112.42
2012-08-26,101112.42
2012-08-27,101112.42
2012-08-28,101112.42
2012-08-29,101112.42
2012-08-30,101112.42
2012-08-31,101112.42
2012-09-01,101112.42
2012-09-02,101112.42
2012-09-03,101112.42
2012-09-04,101112.42
2012-09-05,101112.42
2012-09-06,101112.42
2012-09-07,101112.42
2012-09-08,101112.42
2012-09-09,101112.42
2012-09-10,101112.42
2012-09-11,101112.42
2012-09-12,101112.42
2012-09-13,101112.42
2012-09-14,101112.42
2012-09-15,101112.42
2012-09-16,101112.42
2012-09-17,101112.42
2012-09-18,101112.42
2012-09-19,101112.42
2012-09-20,101112.42
2012-09-21,101112.42
2012-09-22,101112.42
2012-09-23,101112.42
2012-09-24,101112.42
2012-09-25,101112.42
2012-09-26,101112.42
2012-09-27,101112.42
2012-09-28,101112.42
2012-09-29,101112.42
2012-09-30,101112.42
2012-10-01,101112.42
2012-10-02,101112.42
2012-10-03,101112.42
2012-10-04,101112.42
2012-10-05,101112.42
2012-10-06,101112.42
2012-10-07,101112.42
2012-10-08,101112.42
2012-10-09,101112.42
2012-10-10,101112.42
2012-10-11,101112.42
2012-10-12,101112.42
2012-10-13,101112.42
2012-10-14,101112.42
2012-10-15,101112.42
2012-10-16,101112.42
2012-10-17,102076.41
2012-10-18,102076.41
2012-10-19,102076.41
2012-10-20,102076.41
2012-10-21,102076.41
2012-10-22,102076.41
2012-10-23,102076.41
2012-10-24,102076.41
2012-10-25,102076.41
2012-10-26,102076.41
2012-10-27,102076.41
2012-10-28,102076.41
2012-10-29,102076.41
2012-10-30,102076.41
2012-10-31,102076.41
2012-11-01,102076.41
2012-11-02,102076.41
2012-11-03,102076.41
2012-11-04,102076.41
2012-11-05,102076.41
2012-11-06,102076.41
2012-11-07,102076.41
2012-11-08,102076.41
2012-11-09,102076.41
2012-11-10,102076.41
2012-11-11,102076.41
2012-11-12,102076.41
2012-11-13,102076.41
2012-11-14,102076.41
2012-11-15,102076.41
2012-11-16,102076.41
2012-11-17,102076.41
2012-11-18,102076.41
2012-11-19,102076.41
2012-11-20,102076.41
2012-11-21,101034.51
2012-11-22,101034.51
2012-11-23,101034.51
2012-11-24,101034.51
2012-11-25,101034.51
2012-11-26,101034.51
2012-11-27,101034.51
2012-11-28,101034.51
2012-11-29,101034.51
2012-11-30,101034.51
2012-12-01,101034.51
2012-12-02,101034.51
2012-12-03,101312.95
2012-12-04,101312.95
2012-12-05,101312.95
2012-12-06,101312.95
2012-12-07,101312.95
2012-12-08,101312.95
2012-12-09,101312.95
2012-12-10,101312.95
2012-12-11,101312.95
2012-12-12,101312.95
2012-12-13,101312.95
2012-12-14,102276.99
2012-12-15,102276.99
2012-12-16,102276.99
2012-12-17,102276.99
2012-12-18,102276.99
2012-12-19,102276.99
2012-12-20,102276.99
2012-12-21,102276.99
2012-12-22,102276.99
2012-12-23,102276.99
2012-12-24,102276.99
2012-12-25,102276.99
2012-12-26,102276.99
2012-12-27,102276.99
2012-12-28,102276.99
2012-12-29,102276.99
2012-12-30,102276.99
2012-12-31,103112.37
2013-01-01,103112.37
2013-01-02,103112.37
2013-01-03,103112.37
2013-01-04,103112.37
2013-01-05,103112.37
2013-01-06,103112.37
2013-01-07,103112.37
2013-01-08,103112.37
2013-01-09,103112.37
2013-01-10,103112.37
2013-01-11,103112.37
2013-01-12,103112.37
2013-01-13,103112.37
2013-01-14,103112.37
2013-01-15,103112.37
2013-01-16,103112.37
2013-01-17,103112.37
2013-01-18,103112.37
2013-01-19,103112.37
2013-01-20,103112.37
2013-01-21,103112.37
2013-01-22,103112.37
2013-01-23,103112.37
2013-01-24,103112.37
2013-01-25,103112.37
2013-01-26,103112.37
2013-01-27,103112.37
2013-01-28,103112.37
2013-01-29,103112.37
2013-01-30,103112.37
2013-01-31,103112.37
2013-02-01,103112.37
2013-02-02,103112.37
2013-02-03,103112.37
2013-02-04,103112.37
2013-02-05,103112.37
2013-02-06,103112.37
2013-02-07,103112.37
2013-02-08,103112.37
2013-02-09,103112.37
2013-02-10,103112.37
2013-02-11,103112.37
2013-02-12,103112.37
2013-02-13,103112.37
2013-02-14,103112.37
2013-02-15,103112.37
2013-02-16,103112.37
2013-02-17,103112.37
2013-02-18,103112.37
2013-02-19,103112.37
2013-02-20,103112.37
2013-02-21,103112.37
2013-02-22,103112.37
2013-02-23,103112.37
2013-02-24,103112.37
2013-02-25,103112.37
2013-02-26,103112.37
2013-02-27,103112.37
2013-02-28,103112.37
2013-03-01,103112.37
2013-03-02,103112.37
2013-03-03,103112.37
2013-03-04,103112.37
2013-03-05,103112.37
2013-03-06,103112.37
2013-03-07,103112.37
2013-03-08,103112.37
2013-03-09,103112.37
2013-03-10,103112.37
2013-03-11,103112.37
2013-03-12,103112.37
2013-03-13,104122.91
2013-03-14,104122.91
2013-03-15,104122.91
2013-03-16,104122.91
2013-03-17,104122.91
2013-03-18,104122.91
2013-03-19,104122.91
2013-03-20,104122.91
2013-03-21,104122.91
2013-03-22,104122.91
2013-03-23,104122.91
2013-03-24,104122.91
2013-03-25,104122.91
2013-03-26,104122.91
2013-03-27,104122.91
2013-03-28,104122.91
2013-03-29,104122.91
2013-03-30,104122.91
2013-03-31,104122.91
2013-04-01,104122.91
2013-04-02,104122.91
2013-04-03,104122.91
2013-04-04,104122.91
2013-04-05,104122.91
2013-04-06,104122.91
2013-04-07,104122.91
2013-04-08,104122.91
2013-04-09,104122.91
2013-04-10,104122.91
2013-04-11,104122.91
2013-04-12,104122.91
2013-04-13,104122.91
2013-04-14,104122.91
2013-04-15,104464.17
2013-04-16,104464.17
2013-04-17,104464.17
2013-04-18,104464.17
2013-04-19,104464.17
2013-04-20,104464.17
2013-04-21,104464.17
2013-04-22,105132.48
2013-04-23,105132.48
2013-04-24,105132.48
2013-04-25,105132.48
2013-04-26,105132.48
2013-04-27,105132.48
2013-04-28,105132.48
2013-04-29,105132.48
2013-04-30,105132.48
2013-05-01,105132.48
2013-05-02,105132.48
2013-05-03,105132.48
2013-05-04,105132.48
2013-05-05,105132.48
2013-05-06,105132.48
2013-05-07,105132.48
2013-05-08,105132.48
2013-05-09,105132.48
2013-05-10,105132.48
2013-05-11,105132.48
2013-05-12,105132.48
2013-05-13,105132.48
2013-05-14,105132.48
2013-05-15,105132.48
2013-05-16,105132.48
2013-05-17,105132.48
2013-05-18,105132.48
2013-05-19,105132.48
2013-05-20,105132.48
2013-05-21,105132.48
2013-05-22,105132.48
2013-05-23,105132.48
2013-05-24,105132.48
2013-05-25,105132.48
2013-05-26,105132.48
2013-05-27,105132.48
2013-05-28,105132.48
2013-05-29,105132.48
2013-05-30,105132.48
2013-05-31,105132.48
2013-06-01,105132.48
2013-06-02,105132.48
2013-06-03,105132.48
2013-06-04,105132.48
2013-06-05,105132.48
2013-06-06,105132.48
2013-06-07,105132.48
2013-06-08,105132.48
2013-06-09,105132.48
2013-06-10,105132.48
2013-06-11,105132.48
2013-06-12,105132.48
2013-06-13,105132.48
2013-06-14,105132.48
2013-06-15,105132.48
2013-06-16,105132.48
2013-06-17,105132.48
2013-06-18,105132.48
2013-06-19,105132.48
2013-06-20,105132.48
2013-06-21,105132.48
2013-06-22,105132.48
2013-06-23,105132.48
2013-06-24,105132.48
2013-06-25,105132.48
2013-06-26,105132.48
2013-06-27,105132.48
2013-06-28,105132.48
2013-06-29,105132.48
2013-06-30,105132.48
2013-07-01,105132.48
2013-07-02,105132.48
2013-07-03,105132.48
2013-07-04,105132.48
2013-07-05,105132.48
2013-07-06,105132.48
2013-07-07,105132.48
2013-07-08,105132.48
2013-07-09,105132.48
2013-07-10,105132.48
2013-07-11,105132.48
2013-07-12,105132.48
2013-07-13,105132.48
2013-07-14,105132.48
2013-07-15,105132.48
2013-07-16,105132.48
2013-07-17,105132.48
2013-07-18,105132.48
2013-07-19,105132.48
2013-07-20,105132.48
2013-07-21,105132.48
2013-07-22,105132.48
2013-07-23,105132.48
2013-07-24,105132.48
2013-07-25,105132.48
2013-07-26,105132.48
2013-07-27,105132.48
2013-07-28,105132.48
2013-07-29,105132.48
2013-07-30,105132.48
2013-07-31,105132.48
2013-08-01,105685.46
2013-08-02,105685.46
2013-08-03,105685.46
2013-08-04,105685.46
2013-08-05,105685.46
2013-08-06,105685.46
2013-08-07,105685.46
2013-08-08,105685.46
2013-08-09,105685.46
2013-08-10,105685.46
2013-08-11,105685.46
2013-08-12,105685.46
2013-08-13,105685.46
2013-08-14,105685.46
2013-08-15,105685.46
2013-08-16,105685.46
2013-08-17,105685.46
2013-08-18,105685.46
2013-08-19,105685.46
2013-08-20,105685.46
2013-08-21,105685.46
2013-08-22,105685.46
2013-08-23,105685.46
2013-08-24,105685.46
2013-08-25,105685.46
2013-08-26,105685.46
2013-08-27,105685.46
2013-08-28,105685.46
2013-08-29,105685.46
2013-08-30,105685.46
2013-08-31,105685.46
2013-09-01,105685.46
2013-09-02,105685.46
2013-09-03,105685.46
2013-09-04,105685.46
2013-09-05,105685.46
2013-09-06,105685.46
2013-09-07,105685.46
2013-09-08,105685.46
2013-09-09,105685.46
2013-09-10,105685.46
2013-09-11,105685.46
2013-09-12,105685.46
2013-09-13,105685.46
2013-09-14,105685.46
2013-09-15,105685.46
2013-09-16,105685.46
2013-09-17,105685.46
2013-09-18,105685.46
2013-09-19,105685.46
2013-09-20,105685.46
2013-09-21,105685.46
2013-09-22,105685.46
2013-09-23,105685.46
2013-09-24,107104.54
2013-09-25,107104.54
2013-09-26,107104.54
2013-09-27,107104.54
2013-09-28,107104.54
2013-09-29,107104.54
2013-09-30,107104.54
2013-10-01,107104.54
2013-10-02,107104.54
2013-10-03,107104.54
2013-10-04,107104.54
2013-10-05,107104.54
2013-10-06,107104.54
2013-10-07,107104.54
2013-10-08,108196.67
2013-10-09,108196.67
2013-10-10,108196.67
2013-10-11,108196.67
2013-10-12,108196.67
2013-10-13,108196.67
2013-10-14,108196.67
2013-10-15,108196.67
2013-10-16,108196.67
2013-10-17,108196.67
2013-10-18,108196.67
2013-10-19,108196.67
2013-10-20,108196.67
2013-10-21,108196.67
2013-10-22,108196.67
2013-10-23,108196.67
2013-10-24,108196.67
2013-10-25,108196.67
2013-10-26,108196.67
2013-10-27,108196.67
2013-10-28,108196.67
2013-10-29,108196.67
2013-10-30,108196.67
2013-10-31,108196.67
2013-11-01,108196.67
2013-11-02,108196.67
2013-11-03,108196.67
2013-11-04,108196.67
2013-11-05,108196.67
2013-11-06,108196.67
2013-11-07,108196.67
2013-11-08,108196.67
2013-11-09,108196.67
2013-11-10,108196.67
2013-11-11,108196.67
2013-11-12,108196.67
2013-11-13,108196.67
2013-11-14,108196.67
2013-11-15,108196.67
2013-11-16,108196.67
2013-11-17,108196.67
2013-11-18,108196.67
2013-11-19,108196.67
2013-11-20,108196.67
2013-11-21,108196.67
2013-11-22,108196.67
2013-11-23,108196.67
2013-11-24,108196.67
2013-11-25,108196.67
2013-11-26,108196.67
2013-11-27,108196.67
2013-11-28,108196.67
2013-11-29,108196.67
2013-11-30,108196.67
2013-12-01,108196.67
2013-12-02,108196.67
2013-12-03,108196.67
2013-12-04,108196.67
2013-12-05,108196.67
2013-12-06,108196.67
2013-12-07,108196.67
2013-12-08,108196.67
2013-12-09,108196.67
2013-12-10,108196.67
2013-12-11,108196.67
2013-12-12,108196.67
2013-12-13,108196.67
2013-12-14,108196.67
2013-12-15,108196.67
2013-12-16,108196.67
2013-12-17,108196.67
2013-12-18,108196.67
2013-12-19,108196.67
2013-12-20,108196.67
2013-12-21,108196.67
2013-12-22,108196.67
2013-12-23,108196.67
2013-12-24,108196.67
2013-12-25,108196.67
2013-12-26,108196.67
2013-12-27,108196.67
2013-12-28,108196.67
2013-12-29,108196.67
2013-12-30,108196.67
2013-12-31,108196.67
2014-01-01,108196.67
2014-01-02,108196.67
2014-01-03,108196.67
2014-01-04,108196.67
2014-01-05,108196.67
2014-01-06,108196.67
2014-01-07,108196.67
2014-01-08,108196.67
2014-01-09,108196.67
2014-01-10,108196.67
2014-01-11,108196.67
2014-01-12,108196.67
2014-01-13,108753.45
2014-01-14,108753.45
2014-01-15,108753.45
2014-01-16,108753.45
2014-01-17,108753.45
2014-01-18,108753.45
2014-01-19,108753.45
2014-01-20,108753.45
2014-01-21,108753.45
2014-01-22,108753.45
2014-01-23,107515.76
2014-01-24,107515.76
2014-01-25,107515.76
2014-01-26,107515.76
2014-01-27,107515.76
2014-01-28,107515.76
2014-01-29,107515.76
2014-01-30,107515.76
2014-01-31,107515.76
2014-02-01,107515.76
2014-02-02,107515.76
2014-02-03,107515.76
2014-02-04,107515.76
2014-02-05,107515.76
2014-02-06,107515.76
2014-02-07,107515.76
2014-02-08,107515.76
2014-02-09,107515.76
2014-02-10,107515.76
2014-02-11,107515.76
2014-02-12,107515.76
2014-02-13,107515.76
2014-02-14,107515.76
2014-02-15,107515.76
2014-02-16,107515.76
2014-02-17,107515.76
2014-02-18,107515.76
2014-02-19,107515.76
2014-02-20,107515.76
2014-02-21,107515.76
2014-02-22,107515.76
2014-02-23,107515.76
2014-02-24,107515.76
2014-02-25,107515.76
2014-02-26,107515.76
2014-02-27,107515.76
2014-02-28,107515.76
2014-03-01,107515.76
2014-03-02,107515.76
2014-03-03,107515.76
2014-03-04,107515.76
2014-03-05,107515.76
2014-03-06,107515.76
2014-03-07,107515.76
2014-03-08,107515.76
2014-03-09,107515.76
2014-03-10,109149.61
2014-03-11,109149.61
2014-03-12,109149.61
2014-03-13,109149.61
2014-03-14,109149.61
2014-03-15,109149.61
2014-03-16,109149.61
2014-03-17,109149.61
2014-03-18,109149.61
2014-03-19,109149.61
2014-03-20,109149.61
2014-03-21,109149.61
2014-03-22,109149.61
2014-03-23,109149.61
2014-03-24,109149.61
2014-03-25,109149.61
2014-03-26,109149.61
2014-03-27,109149.61
2014-03-28,109149.61
2014-03-29,109149.61
2014-03-30,109149.61
2014-03-31,109149.61
2014-04-01,109149.61
2014-04-02,109149.61
2014-04-03,109149.61
2014-04-04,109149.61
2014-04-05,109149.61
2014-04-06,109149.61
2014-04-07,109149.61
2014-04-08,109149.61
2014-04-09,109149.61
2014-04-10,109149.61
2014-04-11,109149.61
2014-04-12,109149.61
2014-04-13,109149.61
2014-04-14,109149.61
2014-04-15,109149.61
2014-04-16,109149.61
2014-04-17,109149.61
2014-04-18,109149.61
2014-04-19,109149.61
2014-04-20,109149.61
2014-04-21,109149.61
2014-04-22,109149.61
2014-04-23,109149.61
2014-04-24,109149.61
2014-04-25,110555.39
2014-04-26,110555.39
2014-04-27,110555.39
2014-04-28,110555.39
2014-04-29,110555.39
2014-04-30,110555.39
2014-05-01,110555.39
2014-05-02,110555.39
2014-05-03,110555.39
2014-05-04,110555.39
2014-05-05,110555.39
2014-05-06,110555.39
2014-05-07,110555.39
2014-05-08,110555.39
2014-05-09,110555.39
2014-05-10,110555.39
2014-05-11,110555.39
2014-05-12,110555.39
2014-05-13,110555.39
2014-05-14,110555.39
2014-05-15,110555.39
2014-05-16,110998.44
2014-05-17,110998.44
2014-05-18,110976.18
2014-05-19,110976.18
2014-05-20,110976.18
2014-05-21,110976.18
2014-05-22,110976.18
2014-05-23,110976.18
2014-05-24,110976.18
2014-05-25,110976.18
2014-05-26,110976.18
2014-05-27,110976.18
2014-05-28,110976.18
2014-05-29,110976.18
2014-05-30,110976.18
2014-05-31,110976.18
2014-06-01,110976.18
2014-06-02,110976.18
2014-06-03,110976.18
2014-06-04,110976.18
2014-06-05,110976.18
2014-06-06,109848.03
2014-06-07,109848.03
2014-06-08,109848.03
2014-06-09,109848.03
2014-06-10,109848.03
2014-06-11,111440.35
2014-06-12,111440.35
2014-06-13,111829.26
2014-06-14,111829.26
2014-06-15,113300.59
2014-06-16,113300.59
2014-06-17,113300.59
2014-06-18,113300.59
2014-06-19,113300.59
2014-06-20,113300.59
2014-06-21,113300.59
2014-06-22,113300.59
2014-06-23,113300.59
2014-06-24,113300.59
2014-06-25,113300.59
2014-06-26,113300.59
2014-06-27,113300.59
2014-06-28,113300.59
2014-06-29,113300.59
2014-06-30,113300.59
2014-07-01,113300.59
2014-07-02,113300.59
2014-07-03,113300.59
2014-07-04,113300.59
2014-07-05,113300.59
2014-07-06,113300.59
2014-07-07,113300.59
2014-07-08,113300.59
2014-07-09,113300.59
2014-07-10,111582.45
2014-07-11,111582.45
2014-07-12,111582.45
2014-07-13,111582.45
2014-07-14,111582.45
2014-07-15,111582.45
2014-07-16,109759.37
2014-07-17,109759.37
2014-07-18,109759.37
2014-07-19,109759.37
2014-07-20,109759.37
2014-07-21,109759.37
2014-07-22,109759.37
2014-07-23,109759.37
2014-07-24,109759.37
2014-07-25,109759.37
2014-07-26,109759.37
2014-07-27,109759.37
2014-07-28,109759.37
2014-07-29,109759.37
2014-07-30,109759.37
2014-07-31,109759.37
2014-08-01,109759.37
2014-08-02,109759.37
2014-08-03,109759.37
2014-08-04,109759.37
2014-08-05,109759.37
2014-08-06,109759.37
2014-08-07,109759.37
2014-08-08,108344.35
2014-08-09,108344.35
2014-08-10,108344.35
2014-08-11,108344.35
2014-08-12,108344.35
2014-08-13,108344.35
2014-08-14,108344.35
2014-08-15,108344.35
